1, 0, 27832, 6761, 6407, 0, 0.000818243, -0.941183, 0.937179, -nan
1, 1, 27621, 6882, 6497, 0, 0.000576999, -0.933526, 0.928639, -nan
1, 2, 26693, 7331, 6974, 0, 0.000524926, -0.902089, 0.892566, -nan
1, 3, 26170, 7601, 7229, 0, -0.0020495, -0.885199, 0.869931, -nan
1, 4, 25575, 7858, 7567, 0, -0.00473764, -0.874477, 0.856994, -nan
1, 5, 25121, 8110, 7769, 0, -0.00479801, -0.853216, 0.833049, -nan
1, 6, 24806, 8286, 7908, 0, -0.00620349, -0.848538, 0.825662, -nan
1, 7, 24593, 8397, 8010, 0, -0.00686234, -0.851201, 0.827132, -nan
1, 8, 24402, 8482, 8114, 2, -0.0074876, -0.841402, 0.815413, -0.00842276
1, 9, 24202, 8590, 8204, 4, -0.00732239, -0.833546, 0.808372, 0.00795794
1, 10, 23963, 8712, 8319, 5, -0.00685904, -0.826422, 0.802594, 0.00849697
1, 11, 23718, 8851, 8419, 7, -0.0067951, -0.818576, 0.797668, -0.0278076
1, 12, 23305, 9073, 8616, 6, -0.00737185, -0.816605, 0.793584, -0.00353042
1, 13, 22901, 9288, 8806, 5, -0.00917601, -0.807411, 0.780827, -0.00633687
1, 14, 22302, 9600, 9087, 11, -0.0101931, -0.794732, 0.763696, -0.0318262
1, 15, 21920, 9805, 9264, 6, -0.0101984, -0.793204, 0.765486, 0.0120764
1, 16, 21456, 10045, 9466, 14, -0.0106069, -0.78161, 0.754207, -0.0162168
1, 17, 21213, 10169, 9595, 20, -0.0127626, -0.774994, 0.744881, -0.00835375
1, 18, 20809, 10383, 9783, 22, -0.0139336, -0.766765, 0.735712, -0.00769796
1, 19, 20544, 10519, 9899, 35, -0.0137829, -0.753814, 0.72369, -0.0101431
1, 20, 20080, 10781, 10101, 34, -0.0135847, -0.749591, 0.71434, 0.0234181
1, 21, 19797, 10919, 10239, 41, -0.0138963, -0.747078, 0.711409, -0.00153914
1, 22, 19617, 11021, 10320, 38, -0.0137021, -0.750581, 0.713814, 0.0122399
1, 23, 19437, 11107, 10395, 58, -0.0143209, -0.745778, 0.708339, 0.0147071
1, 24, 19018, 11354, 10566, 59, -0.0143783, -0.739606, 0.699298, 0.0264601
1, 25, 18729, 11535, 10667, 66, -0.0148169, -0.730655, 0.687593, 0.0324765
1, 26, 18592, 11588, 10727, 89, -0.0150266, -0.728434, 0.68294, 0.0116019
1, 27, 18433, 11657, 10787, 117, -0.015104, -0.719487, 0.674005, 0.00993988
1, 28, 18233, 11774, 10890, 99, -0.0150828, -0.724164, 0.678087, 0.0142605
1, 29, 18049, 11867, 10972, 109, -0.0156633, -0.722513, 0.673125, 0.0358229
1, 30, 17592, 12092, 11178, 131, -0.0154817, -0.71462, 0.670761, 0.0349262
1, 31, 17080, 12400, 11321, 195, -0.0163696, -0.695504, 0.65262, 0.0537495
1, 32, 16718, 12637, 11460, 181, -0.0167429, -0.696743, 0.652662, 0.0372797
1, 33, 16423, 12797, 11553, 223, -0.0179056, -0.693136, 0.643616, 0.0292881
1, 34, 16177, 12932, 11676, 211, -0.0189566, -0.690255, 0.637667, 0.026917
1, 35, 15752, 13163, 11912, 165, -0.0194004, -0.696481, 0.638782, 0.0531121
1, 36, 15520, 13304, 12032, 141, -0.0198817, -0.701299, 0.651477, 0.0238024
1, 37, 15114, 13548, 12178, 158, -0.0218061, -0.697678, 0.646931, 0.0186292
1, 38, 14851, 13714, 12252, 179, -0.0231872, -0.70307, 0.643532, 0.0475716
1, 39, 14596, 13878, 12354, 168, -0.0236049, -0.700058, 0.633922, 0.0337192
2, 40, 14362, 14023, 12424, 186, -0.0253207, -0.704406, 0.632844, 0.0472268
2, 41, 14060, 14225, 12517, 194, -0.0264559, -0.701423, 0.630521, 0.069645
2, 42, 13666, 14398, 12649, 264, -0.0278157, -0.681941, 0.610035, 0.0836369
2, 43, 13435, 14501, 12710, 346, -0.0297296, -0.676974, 0.608093, 0.0653639
