1, 0, 200, 35520.2, 30365, 4628.46, 1869.6, 8547.07, 5002.37, 8196.61, 3621.58, 29336.9, 26965
1, 1, 200, 6670.91, 16117.9, 674.435, 699.168, 1623, 2659.54, 1178.58, 790.599, 5627.02, 14900.9
1, 2, 200, 12140.3, 57388.4, 1021.75, 0, 1470.27, 1675.81, 2100.17, 1000, 11692.5, 57254.4
1, 3, 200, 2558.14, 4851.79, 651.542, 429.103, 1592.16, 4165.97, 1461.39, 583.951, 1194.23, 1758.79
1, 4, 200, 2216.76, 41422.6, 428.484, 1000, 972.453, 4472.14, 1945.3, 1678.36, 0, 41134.1
1, 5, 200, 1788.97, 8906.8, 550.96, 0, 1011.42, 2135.05, 1368.87, 1113.97, 0, 7298.56
1, 6, 200, 11309.3, 23687.5, 729.099, 169.568, 2252, 1970.83, 1986.85, 1997.46, 10054.2, 22623.3
1, 7, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 8, 200, 0, 1800.05, 0, 0, 0, 431.532, 0, 107.941, 0, 1744.22
1, 9, 200, 0, 1465.04, 0, 223.161, 0, 382.304, 0, 500, 0, 857.518
1, 10, 200, 1957.84, 2544.79, 361.335, 173.925, 1145.18, 842.9, 1002.41, 986.647, 1164.26, 1960.55
1, 11, 200, 0, 1000, 0, 0, 0, 1000, 0, 0, 0, 0
1, 12, 200, 3498.66, 5553.27, 493.137, 0, 1709.67, 2008.34, 1661.82, 1291.24, 2467.58, 4248.32
1, 13, 200, 0, 2245.07, 0, 223.161, 0, 1037.87, 0, 217.406, 0, 1575.6
1, 14, 200, 8992.81, 22841, 446.692, 287.193, 1316.84, 1130, 937.345, 712.963, 8489.09, 22400.9
1, 15, 200, 1361.64, 3678.24, 168.402, 217.406, 828.509, 307.459, 478.743, 424.425, 951.896, 3583.02
1, 16, 200, 1121.33, 2437.19, 109.256, 0, 551.502, 562.894, 385.111, 0, 889.239, 1936.17
1, 17, 200, 11857.8, 22187.5, 639.361, 353.553, 1629.39, 1174.35, 1286.61, 657.639, 11568.5, 21880.9
1, 18, 200, 8251.5, 14782, 850.295, 295.961, 2190.97, 742.39, 1991.62, 1787.04, 7158.61, 14209.2
1, 19, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 20, 200, 35245.1, 28257.7, 1294.41, 0, 3331.14, 736.201, 3057.88, 450.485, 34021.4, 28124.3
1, 21, 200, 9627.15, 17872, 568.78, 73.9435, 1541.42, 1206.95, 1143.66, 762.296, 8704.2, 17660.9
1, 22, 200, 1146.69, 9299.28, 212.432, 15.529, 629.361, 2399.65, 598.476, 920.859, 464.3, 8178.75
1, 23, 200, 11854.8, 13146.1, 524.046, 0, 1575.56, 1158.95, 1259.78, 612.746, 11139.6, 12807.9
1, 24, 200, 8567.33, 15600.8, 527.558, 12.3457, 1353.15, 752.456, 1057.93, 412.545, 7666.56, 15491.9
1, 25, 200, 6480.01, 15307.7, 486.673, 29.8332, 1332.72, 946.097, 1028.87, 655.75, 5564.25, 15149.4
1, 26, 200, 2035.31, 14560.1, 166.563, 40.5405, 577.02, 468.313, 396.674, 393.726, 1616.06, 14460
1, 27, 200, 2946.68, 12185.9, 207.644, 28.1035, 745.353, 440.949, 395.888, 490.784, 2371.86, 12043
1, 28, 200, 2687.58, 12526.4, 208.419, 55.5556, 625.1, 421.072, 586.218, 202.249, 1926.74, 12482.3
1, 29, 200, 5485.95, 13289, 257.271, 0, 753.832, 1251.73, 604.572, 922.282, 4813.26, 12981.4
1, 30, 200, 3696.71, 14224.4, 126.234, 0, 551.277, 597.566, 310.899, 346.422, 3331.88, 14141.3
1, 31, 200, 2118.18, 13414.2, 149.297, 0, 494.491, 825.027, 344.816, 576.784, 1744.11, 13279.5
1, 32, 200, 4601.58, 12794.6, 180.142, 5.01485, 470.126, 1439.09, 530.954, 1001.51, 4036.94, 12431.7
1, 33, 200, 3245.59, 13878.6, 153.394, 0, 602.051, 669.838, 416.345, 360.303, 2846.69, 13760.2
1, 34, 200, 5062.92, 12555.4, 123.383, 5.44295, 432.52, 684.676, 493.35, 365.416, 4737.2, 12437
1, 35, 200, 1746.57, 12501.6, 131.675, 0, 536.643, 643.291, 131.926, 585.684, 1317.19, 12324.9
1, 36, 200, 1241.35, 13507.5, 279.535, 55.4578, 396.823, 737.216, 679.261, 304.664, 501.558, 13409.5
1, 37, 200, 4157.71, 11290.6, 361.746, 25.9593, 898.05, 1036.21, 501.76, 658.34, 3454.74, 11045.9
1, 38, 200, 2815.86, 11921.2, 177.625, 13.1634, 609.584, 1764.68, 416.924, 1200.87, 2228.54, 11478.2
1, 39, 200, 19020.4, 18453.4, 659.792, 25.1791, 1972.83, 1781.03, 1737.84, 1132.69, 18116.1, 17953
2, 40, 200, 17734.5, 17373.6, 504.953, 0, 1637.75, 1359.84, 1322.03, 910.573, 16940, 17105.2
2, 41, 200, 6864.89, 14400.1, 350.299, 6.40453, 1005.68, 1598.53, 802.476, 1297.15, 6213.85, 13903.7
2, 42, 200, 5655.49, 14923.1, 171.358, 0, 723.579, 1247.43, 719.975, 893.775, 5187.41, 14645.3
2, 43, 200, 9783.99, 15466.7, 293.111, 0, 975.286, 1008, 969.991, 1050.96, 9239.62, 15224.4
