1, 0, 200, 53084.2, 52876.8, 0, 0, 0, 0, 0, 0, 53084.2, 52876.8
1, 1, 200, 18568.2, 32804.6, 0, 0, 0, 0, 0, 0, 18568.2, 32804.6
1, 2, 200, 8451.86, 21300.9, 0, 0, 0, 0, 0, 0, 8451.86, 21300.9
1, 3, 200, 20001.5, 33082, 0, 0, 0, 0, 0, 0, 20001.5, 33082
1, 4, 200, 11533.7, 27612.1, 0, 0, 0, 0, 0, 0, 11533.7, 27612.1
1, 5, 200, 4078.36, 23850.9, 0, 0, 0, 0, 0, 0, 4078.36, 23850.9
1, 6, 200, 7584.97, 24159.3, 0, 0, 0, 0, 0, 0, 7584.97, 24159.3
1, 7, 200, 4914.82, 22357.9, 0, 0, 0, 0, 0, 0, 4914.82, 22357.9
1, 8, 200, 1667.95, 25130.1, 0, 0, 0, 0, 0, 0, 1667.95, 25130.1
1, 9, 200, 3512.33, 21395.8, 0, 0, 0, 0, 0, 0, 3512.33, 21395.8
1, 10, 200, 2843.75, 23540.3, 0, 0, 0, 0, 0, 0, 2843.75, 23540.3
1, 11, 200, 1442.82, 21796.3, 0, 0, 0, 0, 0, 0, 1442.82, 21796.3
1, 12, 200, 2914.11, 22243.7, 0, 0, 0, 0, 0, 0, 2914.11, 22243.7
1, 13, 200, 5852.63, 21313.5, 0, 0, 0, 0, 0, 0, 5852.63, 21313.5
1, 14, 200, 1132.04, 20746.9, 0, 0, 0, 0, 0, 0, 1132.04, 20746.9
1, 15, 200, 3006.03, 23824.1, 0, 0, 0, 0, 0, 0, 3006.03, 23824.1
1, 16, 200, 1648.75, 22130.2, 0, 0, 0, 0, 0, 0, 1648.75, 22130.2
1, 17, 200, 1935.81, 22640.5, 0, 0, 0, 0, 0, 0, 1935.81, 22640.5
1, 18, 200, 3958.57, 23875.5, 0, 0, 0, 0, 0, 0, 3958.57, 23875.5
1, 19, 200, 2053.73, 23495.3, 0, 0, 0, 0, 0, 0, 2053.73, 23495.3
1, 20, 200, 1841.31, 22580.3, 0, 0, 0, 0, 0, 0, 1841.31, 22580.3
1, 21, 200, 4509.33, 23834.4, 0, 0, 0, 0, 0, 0, 4509.33, 23834.4
1, 22, 200, 7396.35, 18718.2, 0, 0, 0, 0, 0, 0, 7396.35, 18718.2
1, 23, 200, 1958.2, 23019.1, 0, 0, 0, 0, 0, 0, 1958.2, 23019.1
1, 24, 200, 5192.98, 22824.3, 0, 0, 0, 0, 0, 0, 5192.98, 22824.3
1, 25, 200, 5562.85, 22755.5, 0, 0, 0, 0, 0, 0, 5562.85, 22755.5
1, 26, 200, 6360.24, 22617.9, 0, 0, 0, 0, 0, 0, 6360.24, 22617.9
1, 27, 200, 1526.9, 21960.1, 0, 0, 0, 0, 0, 0, 1526.9, 21960.1
1, 28, 200, 4663.11, 24720.9, 0, 0, 0, 0, 0, 0, 4663.11, 24720.9
1, 29, 200, 7069.83, 23856.6, 0, 0, 0, 0, 0, 0, 7069.83, 23856.6
1, 30, 200, 5780.02, 23567.8, 0, 0, 0, 0, 0, 0, 5780.02, 23567.8
1, 31, 200, 4502.98, 25187.2, 0, 0, 0, 0, 0, 0, 4502.98, 25187.2
1, 32, 200, 7782.77, 25353.3, 0, 0, 0, 0, 0, 0, 7782.77, 25353.3
1, 33, 200, 5980.21, 22360.1, 0, 0, 0, 0, 0, 0, 5980.21, 22360.1
1, 34, 200, 9456.22, 23148.7, 0, 0, 0, 0, 0, 0, 9456.22, 23148.7
1, 35, 200, 8589.46, 23907.5, 0, 0, 0, 0, 0, 0, 8589.46, 23907.5
1, 36, 200, 6969.86, 26989.9, 0, 0, 0, 0, 0, 0, 6969.86, 26989.9
1, 37, 200, 1569.86, 21571.6, 0, 0, 0, 0, 0, 0, 1569.86, 21571.6
1, 38, 200, 2692.4, 23869.3, 0, 0, 0, 0, 0, 0, 2692.4, 23869.3
1, 39, 200, 3524.79, 26115, 0, 0, 0, 0, 0, 0, 3524.79, 26115
2, 40, 200, 4564.26, 27391.1, 0, 0, 0, 0, 0, 0, 4564.26, 27391.1
2, 41, 200, 4814, 25668.8, 0, 0, 0, 0, 0, 0, 4814, 25668.8
2, 42, 200, 6363.15, 24919.9, 0, 0, 0, 0, 0, 0, 6363.15, 24919.9
2, 43, 200, 6808.14, 23098.2, 0, 0, 0, 0, 0, 0, 6808.14, 23098.2
2, 44, 200, 3255.05, 22664.5, 0, 0, 0, 0, 0, 0, 3255.05, 22664.5
2, 45, 200, 5525.92, 25392.4, 0, 0, 0, 0, 0, 0, 5525.92, 25392.4
2, 46, 200, 5460.31, 26185.9, 0, 0, 0, 0, 0, 0, 5460.31, 26185.9
2, 47, 200, 4708.07, 25378.5, 0, 0, 0, 0, 0, 0, 4708.07, 25378.5
2, 48, 200, 4858.26, 26880.7, 0, 0, 0, 0, 0, 0, 4858.26, 26880.7
2, 49, 200, 1555.61, 26887.1, 0, 0, 0, 0, 0, 0, 1555.61, 26887.1
2, 50, 200, 3892.55, 24999, 0, 0, 0, 0, 0, 0, 3892.55, 24999
2, 51, 200, 2681.36, 25332.8, 0, 0, 0, 0, 0, 0, 2681.36, 25332.8
2, 52, 200, 4993.76, 25467.1, 0, 0, 0, 0, 0, 0, 4993.76, 25467.1
2, 53, 200, 15015.1, 23381.5, 0, 0, 0, 0, 0, 0, 15015.1, 23381.5
2, 54, 200, 3895.02, 28180.2, 0, 0, 0, 0, 0, 0, 3895.02, 28180.2
2, 55, 200, 6896.71, 24891.1, 0, 0, 0, 0, 0, 0, 6896.71, 24891.1
2, 56, 200, 3208.66, 24846.5, 0, 0, 0, 0, 0, 0, 3208.66, 24846.5
2, 57, 200, 4747.78, 27642.6, 0, 0, 0, 0, 0, 0, 4747.78, 27642.6
2, 58, 200, 8486.74, 30814.8, 0, 0, 0, 0, 0, 0, 8486.74, 30814.8
2, 59, 200, 8297.26, 25529.6, 0, 0, 0, 0, 0, 0, 8297.26, 25529.6
2, 60, 200, 4568.2, 25257.5, 0, 0, 0, 0, 0, 0, 4568.2, 25257.5
2, 61, 200, 6530.86, 25100.7, 0, 0, 0, 0, 0, 0, 6530.86, 25100.7
2, 62, 200, 11638.3, 24193, 0, 0, 0, 0, 0, 0, 11638.3, 24193
2, 63, 200, 6052.81, 25011.1, 0, 0, 0, 0, 0, 0, 6052.81, 25011.1
2, 64, 200, 8565.77, 27924.7, 0, 0, 0, 0, 0, 0, 8565.77, 27924.7
2, 65, 200, 8803.84, 25196.3, 0, 0, 0, 0, 0, 0, 8803.84, 25196.3
2, 66, 200, 8030.19, 26397.2, 0, 0, 0, 0, 0, 0, 8030.19, 26397.2
2, 67, 200, 8899.51, 28411.5, 0, 0, 0, 0, 0, 0, 8899.51, 28411.5
2, 68, 200, 8299.62, 27398, 0, 0, 0, 0, 0, 0, 8299.62, 27398
2, 69, 200, 6312.45, 27491.8, 0, 0, 0, 0, 0, 0, 6312.45, 27491.8
2, 70, 200, 6233.26, 26227.9, 0, 0, 0, 0, 0, 0, 6233.26, 26227.9
2, 71, 200, 11889.9, 24814.3, 0, 0, 0, 0, 0, 0, 11889.9, 24814.3
2, 72, 200, 7448.87, 22986.3, 0, 0, 0, 0, 0, 0, 7448.87, 22986.3
2, 73, 200, 3436, 23051.1, 0, 0, 0, 0, 0, 0, 3436, 23051.1
2, 74, 200, 5798.57, 26104.1, 0, 0, 0, 0, 0, 0, 5798.57, 26104.1
2, 75, 200, 12180.7, 30522.3, 0, 0, 0, 0, 0, 0, 12180.7, 30522.3
2, 76, 200, 9962.4, 25802.6, 0, 0, 0, 0, 0, 0, 9962.4, 25802.6
2, 77, 200, 8406.42, 26752.1, 0, 0, 0, 0, 0, 0, 8406.42, 26752.1
2, 78, 200, 6954.72, 24959.6, 0, 0, 0, 0, 0, 0, 6954.72, 24959.6
2, 79, 200, 6425.36, 22735.1, 0, 0, 0, 0, 0, 0, 6425.36, 22735.1
3, 80, 200, 7837.87, 25317.5, 0, 0, 0, 0, 0, 0, 7837.87, 25317.5
3, 81, 200, 4674.54, 23164, 0, 0, 0, 0, 0, 0, 4674.54, 23164
3, 82, 200, 4151.96, 25209.7, 0, 0, 0, 0, 0, 0, 4151.96, 25209.7
3, 83, 200, 7644.96, 27240.6, 0, 0, 0, 0, 0, 0, 7644.96, 27240.6
3, 84, 200, 8341.53, 26483.7, 0, 0, 0, 0, 0, 0, 8341.53, 26483.7
3, 85, 200, 14106.9, 26430.5, 0, 0, 0, 0, 0, 0, 14106.9, 26430.5
3, 86, 200, 12164.1, 25808.6, 0, 0, 0, 0, 0, 0, 12164.1, 25808.6
3, 87, 200, 9902.59, 28181.2, 0, 0, 0, 0, 0, 0, 9902.59, 28181.2
3, 88, 200, 7382.44, 26632.3, 0, 0, 0, 0, 0, 0, 7382.44, 26632.3
3, 89, 200, 7520.44, 28102, 0, 0, 0, 0, 0, 0, 7520.44, 28102
3, 90, 200, 5651.65, 27006.3, 0, 0, 0, 0, 0, 0, 5651.65, 27006.3
3, 91, 200, 8536.03, 26863.7, 0, 0, 0, 0, 0, 0, 8536.03, 26863.7
3, 92, 200, 7602.86, 30498.1, 0, 0, 0, 0, 0, 0, 7602.86, 30498.1
3, 93, 200, 8592.63, 26613.8, 0, 0, 0, 0, 0, 0, 8592.63, 26613.8
3, 94, 200, 10196.6, 23432.5, 0, 0, 0, 0, 0, 0, 10196.6, 23432.5
3, 95, 200, 11429.3, 28603.1, 0, 0, 0, 0, 0, 0, 11429.3, 28603.1
3, 96, 200, 8390.26, 29167.7, 0, 0, 0, 0, 0, 0, 8390.26, 29167.7
3, 97, 200, 9551.21, 27570.6, 0, 0, 0, 0, 0, 0, 9551.21, 27570.6
3, 98, 200, 11323.8, 31353.7, 0, 0, 0, 0, 0, 0, 11323.8, 31353.7
3, 99, 200, 4020.38, 25606.5, 0, 0, 0, 0, 0, 0, 4020.38, 25606.5
3, 100, 200, 5368.16, 29024.6, 0, 0, 0, 0, 0, 0, 5368.16, 29024.6
3, 101, 200, 8554.19, 26180.3, 0, 0, 0, 0, 0, 0, 8554.19, 26180.3
3, 102, 200, 6466, 30920.8, 0, 0, 0, 0, 0, 0, 6466, 30920.8
3, 103, 200, 5659.38, 25633.9, 0, 0, 0, 0, 0, 0, 5659.38, 25633.9
3, 104, 200, 6069.7, 29283.7, 0, 0, 0, 0, 0, 0, 6069.7, 29283.7
3, 105, 200, 7413.72, 26503.8, 0, 0, 0, 0, 0, 0, 7413.72, 26503.8
3, 106, 200, 5665.66, 26148.1, 0, 0, 0, 0, 0, 0, 5665.66, 26148.1
3, 107, 200, 8182.49, 25994.6, 0, 0, 0, 0, 0, 0, 8182.49, 25994.6
3, 108, 200, 9151.66, 27766.4, 0, 0, 0, 0, 0, 0, 9151.66, 27766.4
