1, 0, 200, 65904.7, 27021, 45191.5, 14092.3, 32206.5, 11301.2, 33774.6, 14672.1, 0, 2151.4, 173, 80
1, 1, 200, 34201.1, 15030.1, 19076, 4637.18, 18034.7, 8014.69, 20277.9, 8284.54, 490.946, 1813.73, 153, 43
1, 2, 200, 23331.5, 14567.8, 10469.6, 2635.68, 12615, 7237.91, 14356.8, 6651.66, 3409.29, 5327.15, 127, 38
1, 3, 200, 11682.5, 8235.07, 5759.45, 958.74, 6520.52, 5256.73, 7292.36, 3279.62, 591.467, 2357.4, 71, 22
1, 4, 200, 9353.08, 7701.67, 3743.98, 349.431, 5412.7, 2861.1, 5280.38, 3941.32, 2215.63, 4263.82, 50, 16
1, 5, 200, 25478.9, 10891.4, 11480.4, 1054.9, 14733.1, 6496.99, 15309.9, 5473.55, 3403.22, 1937.69, 110, 28
1, 6, 200, 24285.2, 8906.42, 10622.4, 826.911, 14492.5, 6058.99, 14573.2, 4232.29, 3586.29, 1088.49, 93, 20
1, 7, 200, 27569.4, 9813.34, 9229.61, 353.138, 16276.9, 5158.72, 17013.3, 5552.72, 6493.45, 1989.86, 95, 22
1, 8, 200, 29543.6, 13755.1, 9052.93, 1314.73, 16738.6, 6419.6, 18748.5, 8151.65, 7984.42, 3892.43, 102, 36
1, 9, 200, 34538, 12569.7, 11552.1, 858.532, 20199.3, 6727.02, 21266.4, 6587.42, 8590.48, 3225.36, 95, 31
1, 10, 200, 48318.4, 15405.7, 13214.5, 996.112, 27860.6, 9533.41, 31961.5, 7776.41, 12591, 3441.12, 136, 43
1, 11, 200, 36042.3, 9174.59, 11729.5, 593.795, 21614.7, 3677.7, 23142.8, 7082.16, 6705.86, 393.263, 131, 29
1, 12, 200, 36523, 17219.1, 10249.3, 739.844, 22979.9, 8017.41, 22509.1, 10186.9, 7819.07, 4012.97, 135, 46
1, 13, 200, 31526.3, 12159.6, 9288.48, 946.612, 19922.5, 5716.67, 19953.4, 8244.16, 5562.28, 853.341, 105, 36
