7, 274, 200, 0.00499191, 0.723874, -0.680638, 0.0133148
7, 275, 200, 0.0151515, 0.666955, -0.7199, 0.00461964
7, 276, 200, 0.0175439, 0.674465, -0.717996, 0.0109234
7, 277, 200, 0.0344828, 0.747796, -0.647219, 0.0106634
7, 278, 200, 0.125, 0.712571, -0.834419, 0.00955826
7, 279, 200, 0.0625, 0.660234, -0.820217, 0.0123366
8, 280, 200, 0.0322581, 0.751271, -0.824117, 0.0124532
8, 281, 200, 0.834141, 0.685075, -0.741935, 0.00582516
8, 282, 200, 0.0434783, 0.623413, -0.901479, 0.016075
8, 283, 200, 0.0909091, 0.727795, -0.776058, 0.0082357
8, 284, 200, 0.0555556, 0.729875, -0.842898, 0.0126476
8, 285, 200, 0.0188679, 0.674382, -0.816786, 0.0104061
8, 286, 200, 0.0909091, 0.641438, -0.79948, 0.0116056
8, 287, 200, 0.0954855, 0.744645, -0.865955, 0.00647492
8, 288, 200, 0.0434783, 0.657422, -0.961305, 0.0107498
8, 289, 200, 0.03125, 0.79877, -0.778424, 0.0151406
8, 290, 200, 0.0185185, 0.614818, -0.800602, 0.0162746
8, 291, 200, 0.0147059, 0.658243, -0.739165, 0.00823366
8, 292, 200, 0.1, 0.636052, -0.802094, 0.00517035
8, 293, 200, 0.0243902, 0.717779, -0.916003, 0.0128175
8, 294, 200, 0.016129, 0.684447, -0.875437, 0.0114911
8, 295, 200, 0.0416667, 0.654208, -0.796837, 0.0145059
8, 296, 200, 0.0227273, 0.769392, -0.788958, 0.0125762
8, 297, 200, 0.125, 0.689533, -0.86015, 0.0109626
8, 298, 200, 0.037037, 0.659416, -0.817189, 0.0107037
8, 299, 200, 0.0357143, 0.672034, -0.884593, 0.00932568
8, 300, 200, 0.0344828, 0.652399, -0.819428, 0.0126939
8, 301, 200, 0.03125, 0.679127, -0.767778, 0.0126451
8, 302, 200, 0.0163934, 0.758625, -0.750706, 0.0112
8, 303, 200, 0.0294118, 0.688759, -0.729985, 0.0131493
8, 304, 200, 0.015873, 0.700298, -0.802254, 0.00689124
8, 305, 200, 0.0169492, 0.718944, -0.80988, 0.00340721
8, 306, 200, 0.0133333, 0.63599, -0.709085, 0.0146882
8, 307, 200, 0.0125, 0.775542, -0.727346, 0.0136965
8, 308, 200, 0.0277778, 0.736182, -0.778741, 0.0100702
8, 309, 200, 0.02, 0.726589, -0.713488, 0.0114721
8, 310, 200, 0.0625, 0.630645, -0.842569, 0.00448073
8, 311, 200, 0.0212766, 0.684009, -0.841317, 0.00929122
8, 312, 200, 0.037037, 0.596835, -0.924016, 0.0148213
8, 313, 200, 0.166667, 0.700013, -0.956632, 0.013403
8, 314, 200, -nan, 0.646933, -nan, 0.00882001
8, 315, 200, 0.125, 0.61092, -0.994878, -0.00660415
8, 316, 200, 0.1, 0.716946, -0.868137, 0.0117592
8, 317, 200, 0.0188679, 0.775803, -0.83006, 0.0110271
8, 318, 200, 0.0116507, 0.712844, -0.618446, 0.0115799
8, 319, 200, 0.0138889, 0.694224, -0.73471, 0.0131086
9, 320, 200, 0.0108696, 0.662388, -0.7608, 0.00845538
9, 321, 200, 0.00566574, 0.65153, -0.754182, 0.00972594
9, 322, 200, 0.00943651, 0.688614, -0.745128, 0.0132861
9, 323, 200, 0.0243902, 0.621549, -0.771903, 0.0132961
9, 324, 200, 0.0128205, 0.710507, -0.681049, 0.00635979
9, 325, 200, 0.0192308, 0.782653, -0.726326, 0.00366622
9, 326, 200, 0.0204082, 0.621438, -0.831129, 0.00783565
9, 327, 200, 0.0217391, 0.648122, -0.757766, 0.00855243
9, 328, 200, 0.025641, 0.711509, -0.78965, 0.0120643
9, 329, 200, 0.0163934, 0.686252, -0.753291, 0.00314007
9, 330, 200, 0.0212766, 0.640535, -0.830626, 0.0124724
9, 331, 200, 0.0131579, 0.762095, -0.671544, 0.0144463
9, 332, 200, 0.0119048, 0.776477, -0.725914, 0.00578002
9, 333, 200, 0.0147059, 0.726954, -0.711493, 0.013477
9, 334, 200, 0.0107527, 0.701229, -0.713852, 0.0107413
9, 335, 200, 0.0217391, 0.709273, -0.7604, 0.00760618
9, 336, 200, 0.0333333, 0.68892, -0.646522, 0.0157285
9, 337, 200, 0.0243902, 0.725645, -0.768896, 0.0117009
9, 338, 200, 0.0222222, 0.646941, -0.811542, 0.00808175
9, 339, 200, 0.0172414, 0.693146, -0.760847, 0.00882578
9, 340, 200, 0.0833333, 0.632087, -0.978953, 0.0132908
9, 341, 200, 0.0454545, 0.666939, -0.826815, 0.0121833
9, 342, 200, 0.05, 0.738329, -0.886108, 0.0124927
9, 343, 200, 0.0188679, 0.661568, -0.7842, 0.00971664
9, 344, 200, 0.0294118, 0.709809, -0.766186, 0.00855366
9, 345, 200, 0.0277778, 0.637669, -0.834631, 0.0105955
9, 346, 200, 0.00939763, 0.694629, -0.714447, 0.0111002
9, 347, 200, 0.0142857, 0.705242, -0.721643, 0.00884823
9, 348, 200, 0.0117647, 0.620632, -0.698207, 0.00998481
9, 349, 200, 0.0126582, 0.729427, -0.702618, 0.0138732
9, 350, 200, 0.0149254, 0.701852, -0.699432, 0.0102179
9, 351, 200, 0.0107527, 0.716928, -0.753794, 0.0113602
9, 352, 200, 0.0133333, 0.646225, -0.74176, 0.014895
9, 353, 200, 0.0151515, 0.813084, -0.652379, 0.0135031
9, 354, 200, 0.125, 0.607201, -0.863036, 0.012033
9, 355, 200, 0.027027, 0.714942, -0.769254, -0.00108662
9, 356, 200, 0.0416667, 0.659489, -0.887444, 0.0125508
9, 357, 200, -nan, 0.64685, -nan, 0.0159895
9, 358, 200, 0.03125, 0.630903, -0.853967, 0.0115844
9, 359, 200, 0.0384615, 0.662062, -0.746002, 0.0122458
10, 360, 200, 0.0222222, 0.748265, -0.764255, 0.0124719
10, 361, 200, 0.00557032, 0.758345, -0.707468, 0.0105624
10, 362, 200, 0.0192308, 0.66391, -0.791654, 0.00806709
10, 363, 200, 0.0136986, 0.635522, -0.801688, 0.0118401
10, 364, 200, 0.0147059, 0.709361, -0.75087, 0.0110746
10, 365, 200, 0.0166667, 0.688709, -0.678873, 0.00976952
10, 366, 200, 0.0294118, 0.70784, -0.761355, 0.0115268
10, 367, 200, 0.0357143, 0.685713, -0.802922, 0.00860637
10, 368, 200, 0.0625, 0.725405, -0.921986, 0.0127865
10, 369, 200, 0.0322581, 0.598168, -0.89965, 0.0112141
10, 370, 200, 0.0153846, 0.774535, -0.74311, 0.0124936
10, 371, 200, 0.0232558, 0.709342, -0.549405, 0.0106755
10, 372, 200, 0.0285714, 0.676814, -0.860662, 0.0018475
10, 373, 200, 0.0454545, 0.69639, -0.807944, 0.0121886
10, 374, 200, 0.0294118, 0.695337, -0.939178, 0.00170488
10, 375, 200, 0.111111, 0.620077, -0.778709, 0.00818818
10, 376, 200, 0.030303, 0.754542, -0.849501, 0.0132894
10, 377, 200, 0.0541442, 0.668465, -0.849935, 0.00392056
10, 378, 200, 0.0243902, 0.678467, -0.738319, 0.0101817
10, 379, 200, 0.03125, 0.623575, -0.77294, 0.00905971
10, 380, 200, 0.0814481, 0.769096, -0.676932, 0.00818
10, 381, 200, 0.0114943, 0.683518, -0.675123, 0.00969486
10, 382, 200, 0.0222222, 0.748523, -0.766422, 0.0140783
10, 383, 200, 0.0116279, 0.703098, -0.793856, 0.0114761
10, 384, 200, 0.0222222, 0.743159, -0.72003, 0.0153742
10, 385, 200, 0.0135135, 0.709503, -0.834247, 0.00859373
10, 386, 200, 0.0188679, 0.69337, -0.751255, 0.0124925
10, 387, 200, 0.0196078, 0.858376, -0.724917, 0.0151355
10, 388, 200, 0.0625, 0.663442, -0.824749, 0.0130263
10, 389, 200, 0.125, 0.745354, -0.944575, 0.0049599
10, 390, 200, -nan, 0.678676, -nan, 0.0134362
10, 391, 200, 0.125, 0.615935, -0.772602, 0.0143913
10, 392, 200, 0.0285714, 0.882428, -0.740074, 0.00490519
10, 393, 200, 0.0625, 0.621882, -0.816819, 0.00318323
10, 394, 200, 0.0526316, 0.6363, -0.875052, 0.0108581
10, 395, 200, 0.0204082, 0.669178, -0.752432, 0.00586925
10, 396, 200, 0.0135135, 0.688477, -0.752486, 0.0119021
10, 397, 200, 0.0357143, 0.631168, -0.899336, 0.013325
10, 398, 200, 0.0238095, 0.688927, -0.833645, 0.00876302
10, 399, 200, 0.0192308, 0.625356, -0.789584, 0.00810715
11, 400, 200, 0.0222222, 0.700533, -0.763624, 0.0125898
11, 401, 200, 0.0163934, 0.625666, -0.752705, 0.00883171
11, 402, 200, 0.0238095, 0.710583, -0.789386, 0.00932176
11, 403, 200, 0.0169492, 0.664079, -0.785876, 0.00922516
11, 404, 200, 0.0204082, 0.646217, -0.693913, 0.0113492
11, 405, 200, 0.0151515, 0.702688, -0.765948, 0.0121564
11, 406, 200, 0.0277778, 0.708213, -0.72087, 0.0113993
11, 407, 200, 0.0204082, 0.663894, -0.706947, 0.00759465
11, 408, 200, 0.025, 0.730848, -0.757898, 0.0118986
11, 409, 200, 0.0172414, 0.662477, -0.658967, 0.011109
11, 410, 200, 0.0136986, 0.712275, -0.729113, 0.0074879
11, 411, 200, 0.0416667, 0.684101, -0.772967, 0.0133274
11, 412, 200, 0.0140845, 0.681372, -0.708653, 0.00791073
11, 413, 200, 0.0196078, 0.680132, -0.628503, 0.0095567
11, 414, 200, 0.0169492, 0.668122, -0.738754, 0.00241613
11, 415, 200, 0.0138889, 0.706052, -0.698914, 0.0114433
11, 416, 200, 0.0208333, 0.687018, -0.801125, 0.00521919
11, 417, 200, 0.0133333, 0.655418, -0.736771, 0.0123293
11, 418, 200, 0.0121951, 0.737031, -0.729237, 0.00935655
11, 419, 200, 0.0322661, 0.690981, -0.688171, 0.00360084
11, 420, 200, 0.0144928, 0.643514, -0.7591, 0.0123842
11, 421, 200, 0.015625, 0.679497, -0.703658, 0.0120204
11, 422, 200, 0.0149254, 0.685401, -0.809439, 0.00769291
11, 423, 200, 0.0138889, 0.637934, -0.721405, 0.0119759
11, 424, 200, 0.0104167, 0.63635, -0.778764, 0.0101517
11, 425, 200, 0.0142857, 0.73844, -0.712051, 0.0136875
11, 426, 200, 0.0166667, 0.724727, -0.672485, 0.0127064
11, 427, 200, 0.0142857, 0.644453, -0.775799, 0.0120732
11, 428, 200, 0.0178571, 0.724895, -0.819454, 0.00474664
11, 429, 200, 0.016129, 0.627374, -0.672144, 0.0070815
11, 430, 200, 0.00806452, 0.635279, -0.72483, 0.00296953
11, 431, 200, 0.0138889, 0.691865, -0.74674, 0.00238843
11, 432, 200, 0.015625, 0.658242, -0.749635, 0.0124901
11, 433, 200, 0.0204082, 0.728474, -0.690292, 0.0130767
11, 434, 200, 0.0149254, 0.661651, -0.75029, 0.00852098
11, 435, 200, 0.0113636, 0.688594, -0.717658, 0.00999089
11, 436, 200, 0.0116279, 0.671917, -0.665286, 0.00902297
11, 437, 200, 0.0106383, 0.754498, -0.709243, 0.0110452
11, 438, 200, 0.0153846, 0.657175, -0.528423, 0.00997908
11, 439, 200, 0.0140671, 0.709916, -0.698467, 0.0108398
12, 440, 200, 0.0126582, 0.713821, -0.735837, 0.00985292
12, 441, 200, 0.0285714, 0.698122, -0.778084, 0.0135818
12, 442, 200, 0.0106383, 0.65427, -0.66795, 0.000364089
12, 443, 200, 0.0140845, 0.742242, -0.746043, 0.0156083
12, 444, 200, 0.0263158, 0.71777, -0.663854, 0.0134926
