1, 0, 200, 56373, 18464.3, 38467.5, 12073.6, 27867.8, 7413, 29862.2, 11012.5, 0, 0, 194, 121
1, 1, 200, 7035.23, 3133.44, 4738.1, 2021.82, 3437.95, 1232.11, 3828.97, 1779.06, 0, 0, 75, 33
1, 2, 200, 5512.83, 2329.14, 3606.74, 1523.44, 2821.54, 1007.09, 3040.34, 1256.8, 0, 0, 65, 25
1, 3, 200, 4271.67, 1849.2, 2692.84, 1024.98, 2181.86, 1003.41, 2463.35, 949.708, 0, 0, 55, 23
1, 4, 200, 22223.2, 10138.1, 13477.2, 3224.25, 11886.6, 5573.59, 12781.1, 5922.94, 0, 1152, 153, 58
1, 5, 200, 17827, 7336.28, 10779.4, 2180.18, 9437.39, 4594.59, 10388.7, 4357.63, 0, 311.002, 150, 46
1, 6, 200, 20552.4, 7819.93, 11972, 1960.18, 11276.5, 4343.1, 11994.2, 5369.02, 0, 0, 139, 52
1, 7, 200, 28577.8, 8808.04, 16481.4, 2574.82, 15762.9, 5315.15, 16747.1, 5593.73, 0, 0, 164, 62
1, 8, 200, 41845.6, 15875.1, 23991.3, 4633.11, 23730, 8985.13, 23953.4, 10791.9, 0, 0, 197, 88
1, 9, 200, 40422.2, 15814.5, 21382, 2766.81, 23009.4, 9498.84, 24694.8, 10207.8, 473.126, 1088.11, 189, 91
1, 10, 200, 58820.7, 17182.2, 29570.9, 3304.84, 33970.9, 10721.7, 36676.5, 11690.3, 224.587, 0, 198, 96
1, 11, 200, 49023.3, 14822.1, 23028.8, 2712.32, 28764.8, 8885.45, 31318.1, 10252.6, 675.397, 244.428, 196, 98
1, 12, 200, 38661.6, 10821.7, 16821.7, 1779.24, 23484.8, 6784.22, 24771.3, 7341.34, 769.985, 236.694, 167, 67
1, 13, 200, 55883, 14957.9, 22056.3, 2241.52, 35025.3, 9698.45, 36390.2, 10181.1, 1785.73, 0, 196, 97
1, 14, 200, 43535.8, 11727.8, 16855.8, 1847.94, 27310.9, 7403.35, 28229.7, 8037.56, 1714.4, 0, 191, 81
1, 15, 200, 51693.9, 12716.9, 18325.5, 1914.87, 32845.6, 7711.19, 33688.7, 9007.49, 3103.38, 0, 198, 86
1, 16, 200, 53578.4, 14007.2, 17616.2, 1824.55, 33705.3, 9557.7, 36381.2, 8916.11, 2499.64, 0, 188, 86
1, 17, 200, 46027.5, 13228.5, 16278, 2354.92, 29762.9, 8751.32, 29674.2, 8312.02, 2902.73, 223.562, 189, 94
1, 18, 200, 70380.7, 19164.3, 20889, 2272.25, 45143.3, 12963.1, 47339.6, 12204.9, 7034.35, 606.59, 196, 114
1, 19, 200, 77923.8, 20749, 21808.5, 2531, 50681.8, 13688.9, 52472.7, 13645.3, 6948.92, 231.499, 200, 122
1, 20, 200, 65590.9, 15827.7, 15169.5, 1745.58, 42846.2, 9633.81, 45318.9, 11356.5, 7125.36, 0, 198, 110
1, 21, 200, 77049.6, 16974.7, 19376.3, 1675.62, 51080.4, 11169.5, 52155.1, 11569.6, 6162.53, 363.852, 200, 118
1, 22, 200, 78658.7, 18134.7, 20356.8, 1531.82, 51595.7, 12296.6, 53948.8, 12216.1, 4518.59, 0, 200, 115
1, 23, 200, 57376, 13304.1, 12773.2, 1123.52, 37538.7, 8257.84, 40128.9, 9522.62, 3688.45, 0, 192, 102
1, 24, 200, 50492.4, 13822.5, 11377.9, 1162.9, 32906, 8229.52, 35178.2, 9868.03, 2785.3, 0, 199, 92
1, 25, 200, 59438.1, 13471.6, 11592.8, 1199.25, 39959.9, 8749.66, 40795.1, 9326.49, 5265.94, 0, 200, 98
1, 26, 200, 55000.4, 12916.8, 11329.8, 1211.55, 36160, 8068.7, 38422.9, 9037.31, 4741.15, 0, 199, 106
1, 27, 200, 68124.5, 17523, 14899.8, 2615.28, 44687, 11586.6, 47634, 11442.2, 2477.17, 374.843, 200, 132
1, 28, 200, 71408.1, 18145.9, 14429.8, 1985.26, 47194.3, 11100.8, 49696.2, 13181.5, 4053.96, 0, 200, 118
1, 29, 200, 81076, 20098, 15172.2, 1688.73, 51985.4, 13102.5, 58563.5, 13848, 3859.71, 0, 200, 135
1, 30, 200, 72791.3, 19541.4, 11488.7, 1990.86, 47875.7, 12189.3, 51671.2, 13576, 4891.69, 364.57, 199, 127
1, 31, 200, 82760.4, 20261.5, 14659.4, 2294.51, 53384, 12626.9, 59321.8, 14379.6, 4438.11, 0, 198, 137
1, 32, 200, 92945.4, 21999.7, 16799.1, 2177.79, 60412.9, 14150.3, 66915.7, 15439.7, 2516.21, 0, 198, 141
1, 33, 200, 80594.3, 21017.9, 14495.3, 1960.25, 51969.6, 13781.6, 58150, 14422.7, 3479.32, 396.109, 200, 139
1, 34, 200, 75259.2, 18531.6, 12126.4, 1525.21, 48241.6, 12905.9, 55126.6, 12143.8, 1499.21, 0, 200, 129
1, 35, 200, 94291.9, 22814.9, 16138.7, 1648.9, 61253.7, 15337.8, 67985.1, 15669.3, 3338.85, 0, 200, 148
1, 36, 200, 85202.2, 20937.6, 13431.8, 1419.39, 56926.2, 14484.4, 60631.5, 13962.1, 2075.6, 0, 200, 135
1, 37, 200, 70454.4, 19429.6, 10304, 1000.06, 46144, 12225.8, 50712.3, 13686.5, 2559.85, 0, 200, 132
1, 38, 200, 106719, 25935.7, 15874.3, 1796.59, 68951, 17044.4, 77938.6, 18229.8, 3337.86, 0, 200, 158
1, 39, 200, 83327.6, 20704.5, 10801.4, 1308.96, 54718.4, 14174.1, 60283.5, 14221.1, 2498.44, 0, 200, 139
2, 40, 200, 86268, 18899.1, 10334.8, 953.164, 56720.8, 12718, 62198.2, 12895.4, 4034.56, 0, 200, 133
2, 41, 200, 80678.9, 19396, 10755.5, 944.349, 53231.5, 12907.2, 58499.6, 13462.5, 1776.09, 262.011, 200, 132
2, 42, 200, 92580.1, 23669.5, 11036.9, 1062.84, 60911.1, 14747.7, 66909.2, 17259.3, 4768.68, 233.049, 200, 142
2, 43, 200, 91376.7, 23387.5, 10095.2, 1060.54, 61504.2, 15671, 65464.7, 16388.6, 2938.14, 0, 196, 143
2, 44, 200, 91048.6, 23358.9, 9972.55, 982.828, 61095.7, 15966.1, 65335.4, 15651.6, 3956.37, 0, 200, 139
2, 45, 200, 98341.8, 26449.7, 11088.7, 1053.21, 65733.4, 17075.6, 70383.6, 18328.5, 3772.45, 456.836, 200, 150
2, 46, 200, 90206.1, 22376.4, 9901.99, 1057.47, 59889, 15055.5, 65024.6, 15329.3, 2602.71, 0, 200, 140
2, 47, 200, 87734.1, 21236.5, 10834.8, 886.122, 58285.8, 14231, 62740.1, 14531.3, 3025.18, 0, 200, 146
2, 48, 200, 100288, 22952.8, 9695.83, 822.071, 64725.6, 15570.8, 74291.1, 15822.9, 3696.26, 0, 200, 154
2, 49, 200, 100325, 24865.8, 10157.4, 864.467, 66248.7, 17057.1, 73175, 16847.9, 1629.63, 0, 200, 165
2, 50, 200, 76319.7, 19968.5, 8181.96, 424.065, 50566.4, 13514.4, 55210.5, 13329.3, 769.384, 385.479, 200, 135
