1, 0, 200, 1.06224, 105.236, -123.13, -0.705843
1, 1, 200, 1, 29.9384, -80.6273, 0.683349
1, 2, 200, 1, 62.0504, -114.039, -0.0421116
1, 3, 200, 1, 52.2426, -110.104, -1
1, 4, 200, 1.31569, 74.0402, -121.033, -0.862343
1, 5, 200, 1, 70.3899, -133.14, -1
1, 6, 200, 1.64634, 93.2389, -129.5, 0.00212025
1, 7, 200, 1.47336, 95.4796, -122.455, -0.80156
1, 8, 200, 1, 109.824, -133.848, -0.0958019
1, 9, 200, 1, 117.863, -119.354, 0.258908
1, 10, 200, 1, 78.5117, -135.403, 0.104051
1, 11, 200, 1, 89.702, -131.557, -1
1, 12, 200, 1, 81.5931, -125.332, 0.390046
1, 13, 200, 1, 98.6291, -122.306, -1
1, 14, 200, 1, 87.0184, -131.421, 0.208646
1, 15, 200, 1, 97.345, -140.99, 0.203741
1, 16, 200, 2.26665, 81.6129, -128.197, -0.913548
1, 17, 200, 1, 84.2952, -139.729, -0.0240895
1, 18, 200, 1, 107.347, -129.968, -0.100201
1, 19, 200, 1, 117.233, -136.435, -0.0267565
1, 20, 200, 1, 78.4913, -121.048, -0.0367485
1, 21, 200, 1.76452, 97.3701, -109.978, -0.0104904
1, 22, 200, 1, 129.987, -122.184, 0.279915
1, 23, 200, 1, 162.897, -105.439, -0.633358
1, 24, 200, 2.31777, 121.009, -119.848, -0.00717248
1, 25, 200, 1, 171.122, -99.6295, -1
1, 26, 200, 2.69952, 125.948, -126.383, -0.647226
1, 27, 200, 2.01711, 140.215, -114.16, -0.374787
1, 28, 200, 1, 133.053, -130.321, -1
1, 29, 200, 1.90077, 171.464, -100.058, -0.158823
1, 30, 200, 1, 159.716, -112.378, -0.167918
1, 31, 200, 1, 179.087, -94.7059, -1
1, 32, 200, 1, 180.149, -114.91, -0.138803
1, 33, 200, 2.49535, 164.642, -116.77, -0.24699
1, 34, 200, 1.95564, 148.311, -116.616, -0.130215
1, 35, 200, 3.89198, 158.986, -101.426, 0.214544
1, 36, 200, 2.63984, 172.338, -102.613, 0.0825041
1, 37, 200, 1.87913, 152.917, -114.062, -0.314474
1, 38, 200, 1.01648, 197.621, -98.5751, 0.324417
1, 39, 200, 2.29392, 151.05, -116.72, -0.435513
2, 40, 200, 1, 157.209, -111.859, 0.198108
2, 41, 200, 1, 151.568, -109.135, -1
2, 42, 200, 1.68291, 131.413, -120.961, -0.233479
2, 43, 200, 1, 167.544, -112.237, -1
2, 44, 200, 1, 179.319, -103.195, -1
2, 45, 200, 1, 187.778, -107.469, -1
2, 46, 200, 1.47709, 165.824, -104.649, -0.524153
2, 47, 200, 1.88802, 153.466, -108.942, -0.647435
2, 48, 200, 1.82636, 171.697, -97.1307, -0.208629
2, 49, 200, 1, 189.343, -93.6822, 0.062947
2, 50, 200, 1, 169.551, -104.232, -1
2, 51, 200, 1, 151.697, -120.783, -1
2, 52, 200, 1, 156.454, -119.555, 0.335889
2, 53, 200, 1, 158.723, -116.67, -0.115839
2, 54, 200, 1, 186.098, -103.767, -1
2, 55, 200, 1, 184.657, -109.197, -1
2, 56, 200, 2.64772, 185.545, -102.07, -0.282965
2, 57, 200, 2.11796, 168.451, -110.195, -0.212612
2, 58, 200, 1, 180.523, -110.305, -0.765204
2, 59, 200, 1, 144.772, -130.217, -0.0781042
2, 60, 200, 1.92797, 182.94, -103.287, -0.279156
2, 61, 200, 1, 176.347, -106.065, -1
2, 62, 200, 1, 147.757, -112.941, 0.0983762
2, 63, 200, 1, 167.252, -100.774, -0.0357669
2, 64, 200, 2.38383, 169.007, -94.9917, -0.141646
2, 65, 200, 2.45054, 164.476, -113.905, 0.224558
2, 66, 200, 1.6043, 173.798, -115.455, 0.176532
2, 67, 200, 1, 161.401, -122.403, -0.251244
2, 68, 200, 1, 154.293, -121.259, -1
2, 69, 200, 1, 165.567, -115.325, -1
2, 70, 200, 2.52943, 167.968, -111.4, -0.0429489
2, 71, 200, 1, 166.152, -112.891, -1
2, 72, 200, 1, 162.926, -107.279, -1
2, 73, 200, 1.35733, 175.728, -106.64, -0.113024
2, 74, 200, 1, 171.425, -111.518, -0.19936
2, 75, 200, 1, 171.926, -111.575, -1
2, 76, 200, 1, 191.341, -95.9111, -0.101468
2, 77, 200, 1.88786, 180.921, -106.072, -0.71529
2, 78, 200, 1, 204.015, -95.3088, -0.0566258
2, 79, 200, 2.33082, 170.654, -108.42, -0.14181
3, 80, 200, 2.07424, 169.395, -112.343, -0.174567
