1, 0, 200, 1, 153.364, -114.405, 0.190411
1, 1, 200, 1, 68.7819, -120.337, 0.261974
1, 2, 200, 1, 31.2725, -90.9267, 0.113825
1, 3, 200, 1, 60.7889, -68.3628, 0.232984
1, 4, 200, 1, 3.9885, -13.942, 0.424143
1, 5, 200, 1, 39.8714, -87.0639, 0.685573
1, 6, 200, 1, 30.3452, -102.574, -0.766787
1, 7, 200, 1, 24.8713, -96.9461, 0.23965
1, 8, 200, 1, 25.2364, -98.4114, -0.276552
1, 9, 200, 1, 65.4583, -117.162, -0.230066
1, 10, 200, 1, 62.0252, -138.954, -0.940462
1, 11, 200, 1, 69.5716, -150.854, 0.0519209
1, 12, 200, 1, 26.7091, -126.044, -0.319246
1, 13, 200, 1, 66.2867, -130.645, -1
1, 14, 200, 1, 56.1093, -120.686, 0.326318
1, 15, 200, 1, 79.8865, -109.369, 0.0499492
1, 16, 200, 1, 60.5615, -125.004, -0.357117
1, 17, 200, 2.16575, 69.8255, -106.801, -0.805364
1, 18, 200, 1, 112.914, -134.783, -0.242569
1, 19, 200, 1, 140.61, -132.223, 0.554737
1, 20, 200, 1.81921, 110.326, -128.151, -0.414977
1, 21, 200, 4.0605, 164.614, -117.243, -0.000795492
1, 22, 200, 1, 173.044, -109.221, -1
1, 23, 200, 1, 168.352, -90.188, -0.510715
1, 24, 200, 4.31706, 155.426, -87.3718, -0.76829
1, 25, 200, 5.19184, 171.655, -97.2491, 0.306539
1, 26, 200, 4.06531, 158.349, -89.0639, -0.609741
1, 27, 200, 1, 232.944, -94.9932, -1
1, 28, 200, 1, 204.666, -74.5259, 0.30418
1, 29, 200, 1, 227.426, -53.2399, -1
1, 30, 200, 5.30598, 242.464, -53.2225, 0.239956
1, 31, 200, 1, 201.43, -59.8607, 0.404004
1, 32, 200, 2.68136, 192.822, -51.4419, -0.808143
1, 33, 200, 3.07749, 217.468, -63.7066, -0.526441
1, 34, 200, 3.34432, 207.527, -71.2328, -0.59475
1, 35, 200, 3.58067, 220.024, -63.6814, 0.287443
1, 36, 200, 4.02107, 254.985, -48.5752, 0.117235
1, 37, 200, 3.17777, 300.844, -26.7567, -0.0848685
1, 38, 200, 3.73243, 254.361, -14.5064, -0.172498
