1, 0, 3405, 19030, 18565, 0, -0.000993729, -0.603615, 0.605387, -nan
1, 1, 3174, 19213, 18613, 0, -0.00146662, -0.593045, 0.594333, -nan
1, 2, 2930, 19390, 18680, 0, -0.0011147, -0.582295, 0.580326, -nan
1, 3, 2821, 19456, 18723, 0, -0.00104511, -0.574978, 0.56961, -nan
1, 4, 2734, 19542, 18724, 0, -0.000676545, -0.567739, 0.559774, -nan
1, 5, 2627, 19607, 18755, 0, -0.000340364, -0.560631, 0.550365, -nan
1, 6, 2581, 19668, 18751, 0, -0.000157369, -0.55465, 0.542437, -nan
1, 7, 2555, 19679, 18744, 0, -0.000166394, -0.546052, 0.534554, -nan
1, 8, 2614, 19671, 18715, 0, -0.000591161, -0.54166, 0.527706, -nan
1, 9, 2543, 19789, 18668, 0, -0.000579108, -0.533113, 0.517121, -nan
1, 10, 2442, 19877, 18671, 0, -0.000307099, -0.525568, 0.50792, -nan
1, 11, 2447, 19941, 18612, 0, -0.000420764, -0.518327, 0.501048, -nan
1, 12, 2405, 20019, 18570, 0, -0.000685349, -0.511447, 0.493585, -nan
1, 13, 2339, 20020, 18415, 198, -0.00112473, -0.505569, 0.486319, -0.00858497
1, 14, 2425, 20199, 18376, 0, -0.000308214, -0.498995, 0.478519, -nan
1, 15, 2381, 20309, 18310, 0, -0.000796436, -0.491505, 0.469394, -nan
1, 16, 2428, 20365, 18207, 0, -0.000810106, -0.485127, 0.460706, -nan
1, 17, 2464, 20381, 18081, 42, -0.000319182, -0.480797, 0.45371, -0.325235
1, 18, 2412, 20469, 18113, 0, -0.000653414, -0.473456, 0.445978, -nan
1, 19, 2453, 20432, 18061, 34, -0.000762532, -0.46863, 0.43953, -0.236205
1, 20, 2534, 20402, 18057, 0, -0.000523323, -0.462406, 0.43307, -nan
1, 21, 2543, 20452, 17990, 0, -0.000304303, -0.455685, 0.425577, -nan
1, 22, 2571, 20449, 17964, 0, -0.000870454, -0.451007, 0.419635, -nan
1, 23, 2650, 20353, 17952, 17, -0.00150019, -0.447489, 0.413848, -0.17513
1, 24, 2688, 20442, 17848, 0, -7.42407e-05, -0.441315, 0.4086, -nan
1, 25, 2790, 20438, 17772, 0, -0.000609326, -0.437075, 0.403945, -nan
1, 26, 2800, 20487, 17713, 0, -0.000582197, -0.43219, 0.397923, -nan
1, 27, 2913, 20402, 17685, 0, -0.000846493, -0.429387, 0.393901, -nan
1, 28, 2907, 20374, 17573, 118, -0.000193075, -0.425373, 0.389456, -0.0979846
1, 29, 3021, 20410, 17556, 0, -0.000509649, -0.42052, 0.382991, -nan
1, 30, 3121, 20363, 17516, 0, -0.00038617, -0.418704, 0.379447, -nan
1, 31, 3102, 20409, 17425, 47, -0.000493742, -0.415485, 0.375929, -0.255985
1, 32, 3108, 20422, 17393, 49, -0.000217045, -0.412742, 0.371101, -0.16896
1, 33, 3284, 20361, 17355, 0, -0.000240657, -0.41016, 0.369473, -nan
1, 34, 3268, 20389, 17338, 0, -0.00081995, -0.407386, 0.366576, -nan
1, 35, 3240, 20450, 17297, 0, -0.000808028, -0.403714, 0.362539, -nan
1, 36, 3359, 20395, 17243, 0, -0.000649055, -0.402042, 0.360034, -nan
1, 37, 3428, 20478, 17089, 0, -0.000485236, -0.399889, 0.357279, -nan
1, 38, 3480, 20388, 17132, 0, -8.02632e-05, -0.399099, 0.353947, -nan
1, 39, 3527, 20463, 17006, 0, -0.000389635, -0.396774, 0.352588, -nan
2, 40, 3452, 20443, 17090, 0, -0.00127905, -0.394895, 0.348515, -nan
2, 41, 3460, 20518, 16844, 151, -0.000780016, -0.39167, 0.349558, 0.172965
2, 42, 3524, 20531, 16889, 31, 0.000203173, -0.390394, 0.34652, 0.19947
2, 43, 3608, 20485, 16907, 0, -0.000594284, -0.390204, 0.34348, -nan
2, 44, 3623, 20472, 16905, 0, -0.000229067, -0.388567, 0.34148, -nan
2, 45, 3692, 20472, 16836, 0, -0.000166871, -0.387219, 0.33963, -nan
2, 46, 3679, 20407, 16913, 0, -0.000100588, -0.386679, 0.337457, -nan
2, 47, 3686, 20391, 16923, 0, 0.000386318, -0.38498, 0.335301, -nan
2, 48, 3717, 20475, 16806, 0, 0.000183728, -0.382805, 0.333841, -nan
2, 49, 3711, 20512, 16769, 0, -4.19149e-05, -0.381361, 0.332311, -nan
2, 50, 3671, 20487, 16830, 0, 0.000225041, -0.379617, 0.329832, -nan
2, 51, 3727, 20381, 16892, 0, 0.000322907, -0.379401, 0.329016, -nan
2, 52, 3691, 20486, 16811, 0, -0.000178609, -0.378392, 0.325957, -nan
2, 53, 3702, 20443, 16841, 0, -7.70559e-05, -0.377216, 0.324958, -nan
2, 54, 3711, 20470, 16809, 0, -0.000383021, -0.375995, 0.323402, -nan
2, 55, 3775, 20615, 16596, 0, -0.000114894, -0.373756, 0.323767, -nan
2, 56, 3791, 20453, 16756, 0, -0.000433237, -0.375203, 0.320759, -nan
2, 57, 3865, 20451, 16675, 0, 0.000144679, -0.374473, 0.319672, -nan
2, 58, 3919, 20408, 16660, 0, 3.72388e-05, -0.373481, 0.318842, -nan
2, 59, 3875, 20481, 16643, 0, 7.11893e-06, -0.372192, 0.317862, -nan
2, 60, 3931, 20435, 16634, 0, 0.00074591, -0.371405, 0.317147, -nan
2, 61, 4026, 20584, 16390, 0, 0.000279616, -0.369733, 0.31726, -nan
2, 62, 4043, 20453, 16459, 29, 0.000202404, -0.370582, 0.315373, -0.0895924
2, 63, 3966, 20484, 16417, 110, 0.000237545, -0.369137, 0.314445, 0.144819
2, 64, 4009, 20446, 16540, 0, 0.000394937, -0.36856, 0.312512, -nan
2, 65, 3969, 20496, 16461, 57, 6.5517e-05, -0.367358, 0.310336, 0.175719
2, 66, 3970, 20421, 16585, 0, -0.000133315, -0.367626, 0.308066, -nan
2, 67, 4046, 20389, 16565, 0, 0.000283467, -0.366902, 0.308165, -nan
2, 68, 4011, 20481, 16354, 123, -0.000404315, -0.366327, 0.307234, -0.0752946
2, 69, 4078, 20499, 16423, 0, 0.000180776, -0.365308, 0.305752, -nan
2, 70, 4157, 20550, 16293, 0, 0.000279346, -0.36396, 0.306137, -nan
2, 71, 4130, 20522, 16348, 0, -0.000308296, -0.364042, 0.304938, -nan
2, 72, 4112, 20620, 16268, 0, -0.000582035, -0.362834, 0.304418, -nan
2, 73, 4092, 20457, 16451, 0, -0.000179803, -0.362295, 0.302645, -nan
2, 74, 4048, 20614, 16325, 0, 1.70297e-05, -0.360998, 0.302162, -nan
2, 75, 4242, 20506, 16252, 0, 0.000148574, -0.361924, 0.30193, -nan
2, 76, 4216, 20510, 16273, 0, -1.69758e-06, -0.361437, 0.300772, -nan
2, 77, 4142, 20440, 16416, 0, -6.88343e-05, -0.360481, 0.300674, -nan
2, 78, 4173, 20601, 16224, 0, -0.000383999, -0.358841, 0.299206, -nan
2, 79, 4231, 20468, 16301, 0, -0.000191905, -0.359094, 0.297646, -nan
3, 80, 4178, 20517, 16223, 65, -0.000624315, -0.357937, 0.297179, -0.158714
3, 81, 4161, 20677, 16159, 0, -0.000125805, -0.35578, 0.296865, -nan
3, 82, 4231, 20580, 16189, 0, 6.17758e-05, -0.356412, 0.295531, -nan
3, 83, 4313, 20468, 16219, 0, 0.000258155, -0.356027, 0.294359, -nan
3, 84, 4347, 20496, 16157, 0, -0.000424991, -0.355445, 0.293298, -nan
3, 85, 4366, 20449, 16185, 0, -0.000288765, -0.355297, 0.292667, -nan
3, 86, 4308, 20593, 16087, 0, 0.000180111, -0.352852, 0.292368, -nan
3, 87, 4416, 20484, 16083, 0, -0.000945038, -0.35346, 0.292005, -nan
3, 88, 4409, 20507, 16084, 0, 0.000196699, -0.352644, 0.290805, -nan
3, 89, 4435, 20482, 16083, 0, -0.00125976, -0.352753, 0.288849, -nan
3, 90, 4367, 20614, 15835, 166, -0.000834881, -0.351209, 0.289965, 0.00532901
3, 91, 4423, 20491, 16086, 0, -0.000578646, -0.35126, 0.288427, -nan
3, 92, 4453, 20412, 16135, 0, -0.000406017, -0.352151, 0.28712, -nan
3, 93, 4461, 20390, 16149, 0, 4.72346e-06, -0.35183, 0.286447, -nan
3, 94, 4467, 20486, 16026, 0, -3.68512e-05, -0.351633, 0.284445, -nan
3, 95, 4521, 20531, 15948, 0, 0.000138148, -0.351412, 0.285211, -nan
3, 96, 4531, 20468, 15998, 0, 0.000797998, -0.351469, 0.28401, -nan
3, 97, 4532, 20592, 15876, 0, 0.000222557, -0.350798, 0.284155, -nan
3, 98, 4491, 20478, 16031, 0, -0.000161157, -0.35142, 0.282646, -nan
3, 99, 4527, 20588, 15871, 0, 0.00022137, -0.35005, 0.283164, -nan
3, 100, 4531, 20569, 15900, 0, -0.000213776, -0.349691, 0.283142, -nan
3, 101, 4422, 20613, 15960, 0, -0.000216712, -0.349013, 0.282635, -nan
3, 102, 4535, 20680, 15785, 0, -0.000330832, -0.348951, 0.283315, -nan
3, 103, 4422, 20729, 15849, 0, -8.4448e-05, -0.347891, 0.282187, -nan
3, 104, 4447, 20643, 15799, 82, 0.000788384, -0.347578, 0.282314, -0.215653
3, 105, 4545, 20656, 15799, 0, -1.58654e-05, -0.347898, 0.281487, -nan
3, 106, 4502, 20701, 15797, 0, -0.000425174, -0.347455, 0.280398, -nan
3, 107, 4477, 20632, 15891, 0, -0.000310936, -0.346878, 0.279085, -nan
3, 108, 4474, 20564, 15962, 0, -0.000519687, -0.347709, 0.27841, -nan
3, 109, 4471, 20574, 15950, 0, -0.000206435, -0.347323, 0.27766, -nan
3, 110, 4483, 20761, 15703, 37, -0.000165052, -0.345678, 0.278326, 0.0896781
3, 111, 4495, 20552, 15948, 0, -2.61817e-05, -0.346677, 0.27734, -nan
3, 112, 4520, 20663, 15797, 0, 0.000246563, -0.345451, 0.277736, -nan
3, 113, 4494, 20627, 15867, 0, -0.000191531, -0.344819, 0.276765, -nan
3, 114, 4572, 20638, 15790, 0, -0.00137386, -0.345622, 0.276353, -nan
3, 115, 4519, 20777, 15704, 0, 0.000428775, -0.344, 0.27731, -nan
3, 116, 4558, 20631, 15811, 0, -0.00050293, -0.344548, 0.275355, -nan
3, 117, 4578, 20532, 15890, 0, -0.000275532, -0.345654, 0.275145, -nan
