1, 0, 200, 0.0103093, 5.41692, -0.498381, 0.0195515
1, 1, 200, 0.030303, 6.19032, -0.678991, 0.0685121
1, 2, 200, 0.125, 7.23198, -0.805248, 0.239575
1, 3, 200, 0.2, 2.44477, -0.701257, 0.0588124
1, 4, 200, 0.125, 1.00492, -0.804474, 0.04159
1, 5, 200, 0.0625, 1.30455, -0.818168, 0.0291737
1, 6, 200, 0.03125, 0.99527, -0.80643, 0.0207931
1, 7, 200, 0.111111, 1.02007, -0.676016, 0.00380822
1, 8, 200, -nan, 0.728171, -nan, 0.0117573
1, 9, 200, 0.0769231, 0.668833, -0.763444, -5.13638e-05
1, 10, 200, 0.125, 0.559479, -0.813022, -0.00294247
1, 11, 200, -nan, 0.638434, -nan, 0.00399511
1, 12, 200, -nan, 0.678129, -nan, 0.00854585
1, 13, 200, 0.0555556, 0.842039, -0.661301, -0.00607418
1, 14, 200, -nan, 0.513616, -nan, -0.000396077
1, 15, 200, -nan, 0.505417, -nan, -0.00376416
1, 16, 200, 0.125, 0.562206, -0.821203, 0.0123383
1, 17, 200, -nan, 0.55935, -nan, -0.00152092
1, 18, 200, -nan, 0.594206, -nan, 0.00763012
1, 19, 200, -nan, 0.482351, -nan, 0.00970751
1, 20, 200, -nan, 0.515488, -nan, -0.00446697
1, 21, 200, -nan, 0.554781, -nan, -0.00807208
1, 22, 200, -nan, 0.500905, -nan, 0.00925765
1, 23, 200, -nan, 0.481647, -nan, -0.00751519
1, 24, 200, -nan, 0.54561, -nan, -0.00815126
1, 25, 200, -nan, 0.662075, -nan, -0.00667637
1, 26, 200, -nan, 0.491829, -nan, -0.0013579
1, 27, 200, -nan, 0.526733, -nan, -0.00906457
1, 28, 200, 0.05, 0.758846, -0.757851, 0.00617439
1, 29, 200, 0.0416667, 0.667352, -0.806516, -0.00174213
1, 30, 200, 0.0909091, 0.64559, -0.725343, -0.00805474
1, 31, 200, 0.0625, 0.646902, -0.807207, 0.00812464
1, 32, 200, 0.125, 0.552963, -0.800803, 0.00104503
1, 33, 200, 0.125, 0.561777, -0.807481, -0.00647912
1, 34, 200, 0.125, 0.513915, -0.804322, 0.00390812
1, 35, 200, -nan, 0.548363, -nan, 0.00178597
1, 36, 200, 0.0416667, 0.544867, -0.812099, -0.00468007
1, 37, 200, 0.125, 0.579978, -0.802002, 0.0080618
1, 38, 200, 0.125, 0.535479, -0.798216, -0.0029616
1, 39, 200, -nan, 0.507548, -nan, -0.00530488
2, 40, 200, 0.125, 0.491594, -0.797739, 0.00793495
2, 41, 200, -nan, 0.524253, -nan, 0.000860606
2, 42, 200, -nan, 0.512165, -nan, 0.00812555
2, 43, 200, 0.125, 0.504967, -0.810015, -0.00546472
2, 44, 200, 0.125, 0.547907, -0.801573, -0.00123673
2, 45, 200, -nan, 0.523772, -nan, 0.00246985
2, 46, 200, -nan, 0.506992, -nan, -0.00249723
2, 47, 200, -nan, 0.506518, -nan, -0.00506172
2, 48, 200, -nan, 0.547285, -nan, -0.00675847
2, 49, 200, -nan, 0.507887, -nan, -0.0053029
2, 50, 200, -nan, 0.492106, -nan, -0.0068559
2, 51, 200, -nan, 0.484965, -nan, -0.00511941
2, 52, 200, 0.125, 0.538967, -0.807018, -0.00667559
2, 53, 200, -nan, 0.521531, -nan, 0.00593751
2, 54, 200, -nan, 0.5231, -nan, -0.00272443
2, 55, 200, -nan, 0.499522, -nan, 0.00457445
2, 56, 200, -nan, 0.509791, -nan, 0.00191982
2, 57, 200, -nan, 0.498092, -nan, 0.000368811
2, 58, 200, 0.25, 0.517067, -0.617363, 0.00123046
2, 59, 200, -nan, 0.484769, -nan, 0.0083317
2, 60, 200, -nan, 0.479848, -nan, 0.00709136
2, 61, 200, -nan, 0.498025, -nan, -0.00726253
2, 62, 200, -nan, 0.502376, -nan, 0.00735125
2, 63, 200, -nan, 0.52945, -nan, 0.00746142
2, 64, 200, 0.0555556, 0.604216, -0.742855, -0.00347566
2, 65, 200, -nan, 0.57908, -nan, 0.0027966
