1, 0, 2346, 96
2, 1, 1561, 56
3, 2, 1223, 27
4, 3, 1087, 22
5, 4, 1035, 17
6, 5, 991, 14
7, 6, 974, 13
8, 7, 918, 11
9, 8, 934, 9
10, 9, 912, 12
11, 10, 854, 10
12, 11, 853, 7
13, 12, 822, 14
14, 13, 792, 9
15, 14, 797, 7
16, 15, 769, 11
17, 16, 729, 10
18, 17, 733, 7
19, 18, 749, 12
20, 19, 743, 9
21, 20, 728, 9
22, 21, 711, 11
23, 22, 695, 11
24, 23, 694, 11
25, 24, 680, 5
26, 25, 686, 7
27, 26, 668, 7
28, 27, 660, 8
29, 28, 662, 10
30, 29, 647, 7
31, 30, 623, 9
32, 31, 624, 8
33, 32, 611, 10
34, 33, 607, 10
35, 34, 602, 9
36, 35, 595, 7
37, 36, 595, 6
38, 37, 596, 10
39, 38, 597, 10
40, 39, 579, 13
41, 40, 594, 10
42, 41, 583, 11
43, 42, 556, 8
44, 43, 530, 6
45, 44, 528, 5
46, 45, 539, 7
47, 46, 536, 10
48, 47, 540, 9
49, 48, 526, 5
50, 49, 536, 6
51, 50, 527, 7
52, 51, 523, 6
53, 52, 530, 4
54, 53, 527, 5
55, 54, 527, 5
56, 55, 534, 7
57, 56, 518, 4
58, 57, 516, 5
59, 58, 514, 6
60, 59, 498, 5
61, 60, 495, 5
62, 61, 483, 3
63, 62, 486, 5
64, 63, 475, 6
65, 64, 484, 4
66, 65, 481, 7
67, 66, 486, 5
68, 67, 478, 7
69, 68, 479, 7
70, 69, 478, 6
71, 70, 477, 5
72, 71, 478, 4
73, 72, 480, 6
74, 73, 470, 6
75, 74, 483, 7
76, 75, 471, 6
77, 76, 467, 3
78, 77, 469, 2
79, 78, 478, 7
80, 79, 478, 6
81, 80, 456, 6
82, 81, 456, 8
83, 82, 456, 7
84, 83, 462, 7
85, 84, 454, 4
86, 85, 464, 6
87, 86, 454, 8
88, 87, 441, 6
89, 88, 441, 6
90, 89, 441, 5
91, 90, 451, 4
92, 91, 456, 5
93, 92, 448, 7
94, 93, 462, 3
95, 94, 465, 3
96, 95, 459, 4
97, 96, 441, 9
98, 97, 436, 11
99, 98, 446, 10
100, 99, 458, 12
