1, 0, 3.0765e-07, 2.78471e-09, 0.25, -0.236171, 1.3365e-08, 3.36465e-05, 2.51817e-11, 0.00331658, 1.47467e-06, 3.0765e-07, 0.000392128, 3.73136e-05, 0.25, 0.142686, 8.17432e-05, 0.00409318, 3.54835e-06, 0.0398662, 0.000858312, 0.000392128
1, 1, 3.0765e-07, 3.36465e-05, 3.0765e-07, 0.000740016, 0.00331658, 0.000159157, 3.0765e-07, -0.00374622, 6.41339e-08, 6.41339e-08, 0.000392128, 0.00409318, 0.000392128, 0.0190478, 0.0398662, 0.00888061, 0.000392128, 0.00187664, 0.000179056, 0.000179056
1, 2, 7.0568e-06, 0.000159157, 1.3365e-08, 3.0765e-07, 0.0492017, 0.000159157, 0.000159157, 7.0568e-06, 7.0568e-06, -0.000163473, 0.00187664, 0.00888061, 8.17432e-05, 0.000392128, 0.142686, 0.00888061, 0.00888061, 0.00187664, 0.00187664, 8.17432e-05
1, 3, 3.36465e-05, 0.00331658, 1.47467e-06, 3.36465e-05, 7.0568e-06, 0.134869, 2.78471e-09, 6.41339e-08, -0.000783949, 1.3365e-08, 0.00409318, 0.0398662, 0.000858312, 0.00409318, 0.00187664, 0.215177, 3.73136e-05, 0.000179056, 0.000392128, 8.17432e-05
1, 4, 5.80177e-10, -0.00171515, 2.78471e-09, 3.0765e-07, 0.000159157, 6.41339e-08, 3.36465e-05, 6.41339e-08, 6.41339e-08, 1.47467e-06, 1.70318e-05, 0.000858312, 3.73136e-05, 0.000392128, 0.00888061, 0.000179056, 0.00409318, 0.000179056, 0.000179056, 0.000858312
1, 5, 2.78471e-09, 5.24616e-12, 2.51817e-11, 0.0492017, -0.00815271, 7.0568e-06, 0.000159157, 0.000159157, 5.80177e-10, 3.36465e-05, 3.73136e-05, 1.61959e-06, 3.54835e-06, 0.142686, 0.00409318, 0.00187664, 0.00888061, 0.00888061, 1.70318e-05, 0.00409318
1, 6, 0.000740016, 1.47467e-06, 5.80177e-10, 1.47467e-06, -0.0764157, 1.47467e-06, 7.0568e-06, 0.00331658, 3.0765e-07, 1.47467e-06, 0.0190478, 0.000858312, 1.70318e-05, 0.000858312, 0.0398662, 0.000858312, 0.00187664, 0.0398662, 0.000392128, 0.000858312
1, 7, 1.3365e-08, 0.0137703, 6.41339e-08, 1.20872e-10, 0.0492017, 5.80177e-10, 0.000740016, 0.000159157, 1.3365e-08, -0.000358049, 8.17432e-05, 0.0792924, 0.000179056, 7.77403e-06, 0.142686, 1.70318e-05, 0.0190478, 0.00888061, 8.17432e-05, 0.000179056
1, 8, 6.41339e-08, -0.000159157, 3.0765e-07, 5.80177e-10, 0.0492017, 5.80177e-10, 6.41339e-08, 1.3365e-08, 1.3365e-08, 6.41339e-08, 0.000179056, 0.00888061, 0.000392128, 1.70318e-05, 0.142686, 1.70318e-05, 0.000179056, 8.17432e-05, 8.17432e-05, 0.000179056
1, 9, 1.47467e-06, 3.36465e-05, 1.3365e-08, 1.47467e-06, 2.78471e-09, 3.36465e-05, 5.80177e-10, 7.0568e-06, 1.47467e-06, -0.00374622, 0.000858312, 0.00409318, 8.17432e-05, 0.000858312, 3.73136e-05, 0.00409318, 1.70318e-05, 0.00187664, 0.000858312, 0.00187664
1, 10, 1.20872e-10, -6.41339e-08, 6.41339e-08, 5.80177e-10, 0.134869, 2.78471e-09, 6.41339e-08, 0.0492017, 5.24616e-12, 3.36465e-05, 7.77403e-06, 0.000179056, 0.000179056, 1.70318e-05, 0.215177, 3.73136e-05, 0.000179056, 0.142686, 1.61959e-06, 0.00409318
1, 11, 1.3365e-08, 7.0568e-06, -0.00374622, 1.3365e-08, 5.80177e-10, 3.0765e-07, 6.41339e-08, 6.41339e-08, 3.0765e-07, 1.47467e-06, 8.17432e-05, 0.00187664, 0.00187664, 8.17432e-05, 1.70318e-05, 0.000392128, 0.000179056, 0.000179056, 0.000392128, 0.000858312
