1, 0, 6.41339e-08, 5.80177e-10, 0.295485, -0.25, 1.3365e-08, 0.000159157, 1.09294e-12, 0.000159157, 0.00815271, 1.47467e-06, 0.000179056, 1.70318e-05, 0.215177, 0.25, 8.17432e-05, 0.00888061, 7.39236e-07, 0.00888061, 0.00409318, 0.000858312
1, 1, 6.41339e-08, 6.41339e-08, 0.00331658, 7.0568e-06, 0.000159157, 0.0137703, 3.0765e-07, -0.00171515, 1.3365e-08, 3.0765e-07, 0.000179056, 0.000179056, 0.0398662, 0.00187664, 0.00888061, 0.0792924, 0.000392128, 0.000858312, 8.17432e-05, 0.000392128
1, 2, 1.47467e-06, 2.78471e-09, 1.47467e-06, 2.78471e-09, 0.0492017, 3.36465e-05, 1.47467e-06, 3.0765e-07, 1.3365e-08, -3.40631e-05, 0.000858312, 3.73136e-05, 0.000858312, 3.73136e-05, 0.142686, 0.00409318, 0.000858312, 0.000392128, 8.17432e-05, 1.70318e-05
1, 3, 3.0765e-07, 2.78471e-09, 2.78471e-09, 7.0568e-06, 7.0568e-06, 0.00331658, 2.78471e-09, 6.41339e-08, -0.00815271, 1.3365e-08, 0.000392128, 3.73136e-05, 3.73136e-05, 0.00187664, 0.00187664, 0.0398662, 3.73136e-05, 0.000179056, 0.00409318, 8.17432e-05
1, 4, 1.3365e-08, -3.08012e-07, 3.0765e-07, 6.41339e-08, 3.36465e-05, 3.0765e-07, 0.0492017, 6.41339e-08, 3.36465e-05, 3.0765e-07, 8.17432e-05, 1.54006e-07, 0.000392128, 0.000179056, 0.00409318, 0.000392128, 0.142686, 0.000179056, 0.00409318, 0.000392128
1, 5, 1.09294e-12, 2.51817e-11, 5.80177e-10, 0.000159157, -0.0764157, 2.78471e-09, 0.134869, 3.36465e-05, 2.78471e-09, 3.36465e-05, 7.39236e-07, 3.54835e-06, 1.70318e-05, 0.00888061, 0.0398662, 3.73136e-05, 0.215177, 0.00409318, 3.73136e-05, 0.00409318
1, 6, 1.3365e-08, 2.51817e-11, 1.3365e-08, 7.0568e-06, -0.0373557, 7.0568e-06, 0.000740016, 1.3365e-08, 7.0568e-06, 2.78471e-09, 8.17432e-05, 3.54835e-06, 8.17432e-05, 0.00187664, 0.0190478, 0.00187664, 0.0190478, 8.17432e-05, 0.00187664, 3.73136e-05
1, 7, 2.51817e-11, 7.0568e-06, 6.41339e-08, 2.78471e-09, 0.00331658, 3.0765e-07, 3.0765e-07, 3.36465e-05, 6.41339e-08, -1.55479e-05, 3.54835e-06, 0.00187664, 0.000179056, 3.73136e-05, 0.0398662, 0.000392128, 0.000392128, 0.00409318, 0.000179056, 7.77403e-06
1, 8, 7.0568e-06, -0.00171515, 7.0568e-06, 1.47467e-06, 1.47467e-06, 5.80177e-10, 3.0765e-07, 1.3365e-08, 1.47467e-06, 1.47467e-06, 0.00187664, 0.000858312, 0.00187664, 0.000858312, 0.000858312, 1.70318e-05, 0.000392128, 8.17432e-05, 0.000858312, 0.000858312
1, 9, 6.41339e-08, 6.41339e-08, 3.36465e-05, 1.09294e-12, 7.0568e-06, 1.3365e-08, 0.000159157, 2.78471e-09, 1.47467e-06, -0.000783949, 0.000179056, 0.000179056, 0.00409318, 7.39236e-07, 0.00187664, 8.17432e-05, 0.00888061, 3.73136e-05, 0.000858312, 0.000392128
1, 10, 1.47467e-06, -0.000783949, 0.000740016, 5.24616e-12, 3.0765e-07, 2.78471e-09, 1.09294e-12, 2.51817e-11, 1.09294e-12, 7.0568e-06, 0.000858312, 0.000392128, 0.0190478, 1.61959e-06, 0.000392128, 3.73136e-05, 7.39236e-07, 3.54835e-06, 7.39236e-07, 0.00187664
1, 11, 6.41339e-08, 0.000159157, -0.144815, 2.51817e-11, 0.000740016, 1.3365e-08, 1.47467e-06, 2.78471e-09, 3.36465e-05, 2.78471e-09, 0.000179056, 0.00888061, 0.0792924, 3.54835e-06, 0.0190478, 8.17432e-05, 0.000858312, 3.73136e-05, 0.00409318, 3.73136e-05
1, 12, 2.27694e-13, 7.0568e-06, 0.0492017, -3.08012e-07, 5.80177e-10, 2.51817e-11, 5.80177e-10, 5.80177e-10, 3.0765e-07, 6.41339e-08, 3.37412e-07, 0.00187664, 0.142686, 1.54006e-07, 1.70318e-05, 3.54835e-06, 1.70318e-05, 1.70318e-05, 0.000392128, 0.000179056
