1, 0, 200, 38529.9, 13519.9, 24887.6, 8145.89, 20095.7, 5951.31, 20520.2, 7669.47, 0, 0, 187, 120
1, 1, 200, 12062.1, 4636.2, 7682.17, 2815.5, 6289.36, 1969.48, 6566.24, 2557, 0, 0, 123, 46
1, 2, 200, 7300.13, 3117.07, 4433.16, 1663.75, 3951.64, 1354.96, 4049.59, 1888.59, 0, 0, 104, 35
1, 3, 200, 4358.08, 1510.4, 2591.18, 837.08, 2317.15, 734.778, 2521, 882.933, 0, 0, 75, 18
1, 4, 200, 5039.99, 2123.53, 3182.81, 1134.11, 2551.99, 1059.61, 2833.95, 1143.73, 0, 0, 76, 24
1, 5, 200, 18811.9, 7074.92, 11765.3, 3715.85, 9561.09, 3568.66, 10709.1, 4115.06, 0, 0, 177, 63
1, 6, 200, 17493.3, 7202.94, 10826.9, 2387.7, 9149.69, 3652.31, 9817.18, 4937.8, 0, 0, 167, 52
1, 7, 200, 27380.2, 10728.6, 16564.3, 3033.84, 14636.5, 6245.44, 15491.1, 6840.21, 0, 477.408, 171, 72
1, 8, 200, 27599.3, 11387.9, 14857, 1944.46, 15809.4, 6723.65, 16329.9, 7343.32, 0, 481.59, 168, 67
1, 9, 200, 32334.5, 11846.9, 16886.3, 1446.67, 18476.8, 7155, 19787.8, 7867.94, 0, 0, 165, 68
1, 10, 200, 21937.3, 5598.15, 12124.4, 933.357, 11775.7, 3405.72, 13530.7, 3856.73, 0, 0, 129, 44
1, 11, 200, 30900.2, 8874.07, 16326.6, 2287.86, 17282.2, 5427.81, 19005.1, 5361.27, 0, 0, 188, 76
1, 12, 200, 23767.6, 6240.22, 12244.9, 1235.23, 13901.8, 3956.51, 14360.3, 3722.48, 0, 330.391, 149, 55
1, 13, 200, 28677.7, 7538.65, 14009.5, 1390.44, 16905, 4675.78, 17709.9, 4875.42, 0, 0, 168, 54
1, 14, 200, 16978.6, 3962.22, 7973.66, 464.321, 9930.48, 2451.78, 10823, 2711.98, 224.528, 0, 139, 34
1, 15, 200, 19429.4, 5210.37, 8579.01, 748.606, 11984.5, 3137.12, 12220.4, 3503.05, 18.56, 0, 161, 51
1, 16, 200, 31655.5, 7765.69, 14348.9, 1697.11, 18529.6, 4662.06, 20410.1, 4919.17, 972.266, 0, 176, 63
1, 17, 200, 45493.6, 12333.9, 21590.5, 3196.72, 26829.4, 7106.44, 28497.6, 8115.41, 450.055, 0, 200, 83
1, 18, 200, 38233.5, 10849.2, 16954, 2375.82, 23490.3, 6995.34, 23677.3, 6594.83, 356.402, 0, 184, 88
1, 19, 200, 54640.8, 16231, 21486.8, 3483.02, 33120, 9447.07, 35947.3, 10685.1, 2729.32, 362.808, 200, 110
1, 20, 200, 45372.2, 12471.2, 16416.2, 2423.15, 29621.4, 7884.92, 29078.8, 7924.75, 645.794, 0, 200, 96
1, 21, 200, 59150.7, 14882, 20711.4, 2563.53, 38158.7, 9650.6, 38503.5, 9532.98, 3162.04, 0, 200, 98
1, 22, 200, 76130.2, 21191.6, 24888.1, 3885.37, 49409.5, 12342.5, 50222, 14600.5, 4118.46, 611.702, 200, 142
1, 23, 200, 72817.2, 17292.7, 19995.8, 2341.21, 47642.3, 10795.9, 49161.1, 11518, 5615.31, 552.848, 200, 127
1, 24, 200, 56226.2, 15886.2, 16017.1, 2603.46, 36184.5, 8757.4, 37973.9, 11270, 4306.43, 0, 190, 112
1, 25, 200, 68275.5, 17288.1, 17739, 3289.91, 45948.4, 10111.4, 45064.4, 11230.1, 3653.18, 450.202, 200, 131
1, 26, 200, 67381.1, 15703.7, 15923.5, 1629.12, 44211.7, 9677.91, 46248.9, 10776.3, 6466.47, 0, 200, 111
1, 27, 200, 77272, 16384.4, 18920.1, 1835.69, 50675.3, 10417.9, 53054.4, 11146.5, 4611.45, 0, 200, 120
1, 28, 200, 72250.2, 15715.6, 17177.5, 2016.17, 47759.5, 9436.48, 49250.4, 11183.5, 4963.07, 8.15352, 200, 118
1, 29, 200, 80795.6, 18876.8, 16997.8, 1653.44, 53646.1, 12015.6, 55670.2, 12669.6, 6016.52, 254.368, 200, 139
1, 30, 200, 75607.8, 17412.2, 14578.4, 1666.89, 50039, 10923.9, 53293.6, 11881, 3274.75, 0, 200, 128
1, 31, 200, 75472.8, 17333.9, 14477.2, 1614.95, 49352.8, 10442.1, 52725.7, 12452.1, 5850.74, 0, 200, 130
1, 32, 200, 73813.6, 16293.6, 14100.9, 1459.47, 48473.2, 10329.6, 52301.1, 11283.8, 2510.85, 0, 200, 123
1, 33, 200, 69435, 15955.4, 13399.1, 1200.47, 45716.2, 10557.4, 48772.7, 10659.7, 2818.56, 0, 200, 124
1, 34, 200, 67215.4, 15091.9, 11762.7, 884.044, 44478.8, 9134.46, 47502.8, 10866.2, 2781.62, 0, 200, 121
1, 35, 200, 70190.5, 16377.5, 11769, 1262.79, 46309.5, 10093.5, 49281.3, 11422.9, 3642.47, 0, 200, 130
1, 36, 200, 76025.1, 18056.7, 12741.6, 1545.13, 48663.2, 10893.8, 55533.1, 12373, 1527.49, 263.385, 200, 139
1, 37, 200, 59135.1, 12837.3, 10588.2, 1079.73, 38459.7, 8463.91, 42332, 8414.27, 2026.84, 0, 189, 107
1, 38, 200, 70477.4, 16597.3, 12343.6, 1232.62, 45052.5, 10459.3, 51177.8, 11361.9, 2367.41, 223.882, 200, 129
1, 39, 200, 68706.8, 14976.5, 10704.7, 854.058, 44747.2, 9703.65, 49504.7, 10319.6, 1924.88, 0, 200, 119
2, 40, 200, 62208.2, 14362.2, 8932.43, 1053.32, 40406.5, 9353.68, 44954.9, 9650.5, 2300.63, 0, 200, 122
2, 41, 200, 78858.3, 18160.6, 12344.6, 1248.92, 51945.9, 11359.6, 56327.3, 12750.8, 2207.87, 2.06913, 200, 137
