1, 0, 200, 51112.2, 16790.9, 44233, 14371.1, 15538.1, 2101.91, 19926.4, 8285, 0, 0, 88, 39
1, 1, 200, 0, 50.9902, 0, 45.8258, 0, 22.3607, 0, 0, 0, 0, 0, 1
1, 2, 200, 2132.75, 929.487, 1780.95, 816.836, 796.029, 222.795, 844.209, 303.624, 0, 0, 23, 4
1, 3, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 200, 4435.51, 1923.36, 3679.47, 1670.13, 1680.49, 495.463, 1726.97, 622.429, 0, 0, 17, 5
1, 5, 200, 0, 506.16, 0, 355.752, 0, 356.279, 0, 43.778, 0, 0, 0, 2
1, 6, 200, 29375.2, 13376.2, 22440, 6309.81, 12185.5, 8050.83, 13510.6, 5597.12, 0, 0, 107, 43
1, 7, 200, 31921.7, 13734.3, 23496.8, 4765.9, 14421.8, 6135.18, 14788.4, 8070.03, 0, 391.093, 123, 32
1, 8, 200, 22291.4, 7557.95, 15165.9, 1255.63, 10866.2, 3140.67, 11112.9, 5698.94, 0, 0, 99, 23
1, 9, 200, 22610.5, 8950.95, 15493.7, 1019.16, 10713.3, 5641.11, 11509.9, 4653.33, 0, 250.968, 84, 19
1, 10, 200, 16599, 7242.98, 10578.2, 440.415, 8009.41, 4691.22, 8949.65, 3661.25, 0, 0, 61, 15
1, 11, 200, 14994.9, 5958.31, 8880.97, 538.774, 7887.91, 2663.08, 8079.58, 4205.73, 14.4401, 239.91, 56, 17
1, 12, 200, 11172.5, 4644.69, 5440.44, 171.241, 6475.6, 3074.43, 6210.27, 2329.4, 344.028, 0, 53, 11
1, 13, 200, 15665, 5031.76, 9845.19, 446.053, 7276.89, 2560.87, 8957.54, 3421.2, 640.889, 0, 62, 12
1, 14, 200, 10046.1, 3950.64, 5744.87, 224.879, 5588.89, 1801.63, 5430.24, 2819.72, 505.669, 0, 53, 10
