1, 0, 200, 17878.6, 7290.77, 5581.26, 2209.07, 12289.9, 5269.83, 11561, 4369.92, 0, 0
1, 1, 200, 15097.4, 7051.99, 5104.36, 2151.21, 10161.9, 4754.13, 9811.91, 4526.42, 0, 65.1794
1, 2, 200, 6553.57, 5953.79, 2071.53, 1210.89, 4386.83, 3306.76, 4256.22, 3996.43, 0, 633.479
1, 3, 200, 5948.68, 5626.64, 1845.89, 1122.3, 3958.92, 3487.69, 3862.38, 3816.69, 116.31, 522.25
1, 4, 200, 7677, 5377.95, 2495.28, 1052.91, 5104.4, 3467.56, 5000.77, 3704.94, 218.573, 258.947
1, 5, 200, 5967.19, 5027.21, 2048.43, 1063.21, 3930.21, 3392.73, 3867.54, 3324.08, 204.579, 10.5026
1, 6, 200, 5543.78, 5365.33, 1748.18, 790.238, 3706.28, 3300.75, 3536.74, 3676.25, 143.719, 351.312
1, 7, 200, 6845.31, 5741.1, 2280.9, 837.12, 4523.85, 3311.44, 4462.9, 3653.98, 310.762, 874.536
1, 8, 200, 6676.45, 5488.17, 2277.19, 779.174, 4380.26, 3395.12, 4350.98, 3540.94, 189.898, 556.5
1, 9, 200, 6605.94, 4789.7, 2269.25, 413.682, 4297.07, 3248.86, 4346.77, 3231.11, 207.665, 100.005
1, 10, 200, 5241.57, 4896.39, 1746.41, 354.015, 3386.53, 3531.79, 3515.64, 3023.06, 79.5905, 204.101
1, 11, 200, 4333, 5291.83, 1343.08, 319.063, 2918.7, 3124.98, 2792.76, 3240.69, 45.231, 744.265
1, 12, 200, 4119.59, 5062.88, 1082.22, 356.057, 2640.45, 3033.9, 2792.95, 3402.69, 203.651, 510.054
1, 13, 200, 4989.3, 5628.87, 1473.36, 483.732, 3259.65, 3215.63, 3313.12, 3707.74, 212.663, 932.776
1, 14, 200, 5654.73, 5433.45, 1673.87, 485.912, 3707.83, 3420.47, 3804.09, 3448.48, 229.725, 554.363
1, 15, 200, 5714.52, 5367.82, 1687.99, 453.6, 3693.54, 3197.22, 3799.82, 3282.09, 281.262, 768.339
1, 16, 200, 5839.08, 5239.45, 1699.86, 558.167, 3795.09, 3243.56, 3854.72, 3525.84, 443.446, 414.17
1, 17, 200, 6455.04, 4667.31, 1826.37, 614.916, 4148.88, 3138.14, 4299.44, 3180.91, 501.026, 3.21502
1, 18, 200, 5249.58, 4694.61, 1636.98, 535.303, 3401.13, 3420.57, 3480.34, 2956.58, 320.356, 0
1, 19, 200, 5765.54, 4866.86, 1648.04, 320.625, 3851.33, 3113.54, 3746.32, 3348.5, 535.096, 166.612
1, 20, 200, 6676.89, 4921.09, 1830.82, 328.901, 4316.31, 3193.16, 4465.01, 3320.36, 557.766, 322.732
1, 21, 200, 5363.61, 4308.19, 1206.93, 363.2, 3641.92, 2814.88, 3496.91, 2923.37, 328.21, 0
1, 22, 200, 6907.35, 4647.69, 1802.91, 422.322, 4602.94, 3111.87, 4664.34, 3156.39, 269.314, 5.46087
1, 23, 200, 9476.62, 5223.37, 2561.55, 585.997, 6232.04, 3426.78, 6331.4, 3496.4, 951.152, 301.897
1, 24, 200, 6858.07, 4855.17, 1713.67, 335.886, 4497.87, 3156.44, 4639.53, 3423.19, 707.704, 58.5016
1, 25, 200, 7230.81, 5178.1, 1930.61, 402.681, 4883.4, 3488.58, 4850.11, 3511.35, 182.185, 159.527
1, 26, 200, 7414.38, 4960.16, 1884.73, 235.331, 5017.21, 3542.04, 5039.42, 3217.17, 117.611, 89.3794
1, 27, 200, 9503.37, 5130.43, 2262.94, 298.273, 6261.58, 3342.56, 6569.67, 3622.09, 294.376, 117.327
1, 28, 200, 7101.36, 4985.75, 1618.46, 212.335, 4831.8, 3249.79, 4782.06, 3541.34, 251.993, 60.8885
1, 29, 200, 8151.27, 5345.98, 1803.14, 200.613, 5432.49, 3560.77, 5655.45, 3536.45, 359.144, 232.285
1, 30, 200, 10145.8, 5387.88, 2285.66, 137.191, 6898.48, 3695.25, 6831.78, 3694.8, 456.582, 2.47622
1, 31, 200, 7000.62, 5184.06, 1554.76, 149.387, 4669.88, 3523.65, 4738.85, 3405.27, 489.951, 219.667
1, 32, 200, 5339.45, 4939.53, 1113.74, 58.0502, 3664.05, 3333.58, 3659.2, 3438.05, 50.2158, 0
1, 33, 200, 8316.2, 4942.04, 1671.65, 147.855, 5693.7, 3420.09, 5706.23, 3296.41, 219.254, 50.5018
1, 34, 200, 6595.63, 4929.62, 1228.71, 123.265, 4426.44, 3114.37, 4534.07, 3578.42, 568.065, 66.1594
1, 35, 200, 9743.15, 5308.66, 1715.11, 144.518, 6634.42, 3596.78, 6639.94, 3648.26, 687.769, 5.38017
1, 36, 200, 6700.48, 5360.68, 1187.81, 157.029, 4530.45, 3669.41, 4592.47, 3510.65, 462.225, 177.309
1, 37, 200, 8595.37, 5280.45, 1685.71, 85.2093, 5845.84, 3638.03, 5962.62, 3528.75, 287.404, 0
1, 38, 200, 8818.22, 5504.32, 1625.76, 89.3092, 5960.66, 3671.85, 6159.5, 3629.49, 292.521, 263.56
1, 39, 200, 7517.84, 5124.76, 1225.41, 197.394, 5191.03, 3540.32, 5164.34, 3131.12, 314.341, 235.646
2, 40, 200, 8401.25, 5205.04, 1414.91, 126.241, 5748.42, 3319.91, 5822.3, 3465.04, 222.504, 349.191
2, 41, 200, 8062.49, 4910.6, 1274.37, 175.932, 5498.18, 3403.38, 5553.78, 3274.75, 375.336, 0
2, 42, 200, 10000.8, 5305.38, 1634.48, 156.384, 6756.37, 3708.47, 6943.72, 3429.48, 503.947, 107.052
2, 43, 200, 8743.45, 5436.3, 1478.91, 131.35, 5953.21, 3635.26, 6105.52, 3654.61, 273.688, 104.011
2, 44, 200, 8898.92, 5182.4, 1389.41, 143.037, 6156.43, 3466.21, 6180.92, 3562.94, 137.538, 0
2, 45, 200, 9241.29, 5368.03, 1411.87, 123.1, 6238.06, 3753.19, 6432.19, 3563.85, 485.153, 41.9269
2, 46, 200, 11071, 5286.12, 1720.98, 157.684, 7556.41, 3732.42, 7769.93, 3475.84, 282.916, 77.9024
2, 47, 200, 9320.52, 5219.77, 1464.11, 94.9956, 6419.21, 3350.19, 6442.31, 3493, 273.022, 361.293
2, 48, 200, 9762.89, 5589.18, 1292.84, 135.541, 6721.48, 3779.28, 6762.06, 3738.27, 488.862, 247.291
2, 49, 200, 10223.5, 5458.61, 1342.93, 121.865, 6968.15, 3621.41, 7132.87, 3834.27, 591.063, 0
2, 50, 200, 9071.91, 5157.18, 1204.31, 71.7782, 6279.22, 3565.18, 6227.82, 3391.6, 532.811, 135.916
2, 51, 200, 10289.4, 5246.04, 1334.23, 103.979, 6934.46, 3528, 7074.54, 3275.97, 879.089, 346.82
2, 52, 200, 8653.29, 5122.68, 950.008, 125.089, 5994.23, 3266.57, 6028.18, 3585.3, 279.814, 188.941
2, 53, 200, 8650.66, 4816.55, 945.04, 72.9312, 5877.2, 3140.46, 6136.11, 3189.27, 388.759, 203.663
2, 54, 200, 8980.04, 5417.29, 1076.89, 68.9242, 6209.53, 3425.59, 6223.93, 3320.32, 251.229, 669.385
2, 55, 200, 9052.06, 5534.12, 1045.02, 68.438, 6196.93, 3432.46, 6400.85, 3808.37, 153.395, 458.096
2, 56, 200, 11389.5, 5527.41, 1157.8, 52.8498, 7844.56, 3666.14, 8030.95, 3591.93, 334.513, 457.84
2, 57, 200, 8090.75, 5271.64, 1062.53, 38.5006, 5599.54, 3616.97, 5648.93, 3473.17, 69.0091, 202.316
2, 58, 200, 7644.59, 5011.49, 840.58, 84.9048, 5352.39, 3517.71, 5318.2, 3162.04, 61.4647, 163.808
2, 59, 200, 8136.01, 5136.86, 956.252, 81.3883, 5606.94, 3403.47, 5638.5, 3450.6, 377.79, 135.786
2, 60, 200, 9362.32, 5136.17, 750.698, 46.4014, 6462.91, 3432.09, 6575.82, 3395.23, 456.816, 192.085
2, 61, 200, 10739, 5247, 1177.62, 78.1603, 7363.7, 3541.9, 7608.94, 3408.78, 243.084, 291.867
