1, 0, 200, 1, 177.604, -94.8434, 0.811643
1, 1, 200, 1, 147.395, -89.8741, 0.836411
1, 2, 200, 1, 7.33742, -13.7801, 0.0948089
1, 3, 200, 0, 2.76471, 0, 0.815426
1, 4, 200, 1, 16.3379, -17.5368, 0.297742
1, 5, 200, 0, 6.38833, 0, 0.828868
1, 6, 200, 0, 0, 0, 0
1, 7, 200, 1, 18.8072, -7.24866, 0.0763861
1, 8, 200, 0, 0, 0, 0
1, 9, 200, 1, 9.18752, -6.77711, 0.785144
1, 10, 200, 1, 22.2668, -30.0241, 0.554003
1, 11, 200, 1, 62.4423, -92.4883, 0.90014
1, 12, 200, 1, 42.8382, -34.5462, 0.871517
1, 13, 200, 1, 53.4683, -37.3644, 0.686688
1, 14, 200, 1, 44.4618, -42.9449, 0.637365
1, 15, 200, 1, 91.8593, -69.2128, 0.85946
1, 16, 200, 1, 85.0986, -53.124, 0.863293
1, 17, 200, 1, 70.5637, -51.1847, 0.573365
1, 18, 200, 1, 77.799, -69.8244, -0.0509631
1, 19, 200, 1, 38.6403, -57.6755, 0.373125
1, 20, 200, 1, 58.8656, -49.2084, 0.801027
1, 21, 200, 1, 71.6503, -51.6579, 0.556023
1, 22, 200, 1, 60.5471, -74.2355, 0.793217
1, 23, 200, 1, 52.4266, -67.7643, 0.775731
1, 24, 200, 1, 24.1597, -18.3418, 0.458031
1, 25, 200, 1, 41.4619, -46.0381, 0.632528
1, 26, 200, 1, 18.9988, -33.0688, 0.377024
1, 27, 200, 1, 35.3064, -41.9782, 0.79642
1, 28, 200, 1, 70.8597, -56.9714, 0.445391
1, 29, 200, 1, 51.2137, -81.6317, 0.0194562
1, 30, 200, 1, 69.33, -64.6118, 0.748361
1, 31, 200, 1, 84.5222, -40.1351, 0.806223
1, 32, 200, 1, 73.1788, -59.8876, 0.905558
1, 33, 200, 1, 52.3356, -51.5768, 0.90207
1, 34, 200, 1, 38.6547, -30.3493, 0.00795835
1, 35, 200, 1, 60.9414, -62.5748, -0.762194
1, 36, 200, 1, 34.8464, -44.9674, 0.909864
1, 37, 200, 4.26279, 44.4383, -53.307, 0.137327
1, 38, 200, 1, 49.7026, -76.461, 0.597354
1, 39, 200, 1, 71.0088, -49.8742, 0.878817
2, 40, 200, 1, 39.0756, -58.3162, 0.870369
2, 41, 200, 1, 55.0983, -51.8055, 0.877642
2, 42, 200, 1, 52.4926, -36.555, 0.971018
2, 43, 200, 1, 26.8655, -25.5259, 0.551788
2, 44, 200, 1, 43.6614, -54.3321, 0.456962
2, 45, 200, 1, 39.3299, -37.9087, 0.620793
2, 46, 200, 1, 31.8607, -47.8997, 0.851563
2, 47, 200, 1, 36.0626, -48.7205, 0.816246
2, 48, 200, 1, 36.2881, -26.1983, 0.801688
2, 49, 200, 1, 42.0276, -46.0383, 0.836725
2, 50, 200, 1, 26.9702, -45.5561, -0.240545
2, 51, 200, 1, 20.1694, -33.3994, 0.732765
2, 52, 200, 1, 51.296, -59.4806, 0.828621
2, 53, 200, 1, 82.9875, -59.7956, 0.35592
2, 54, 200, 1, 91.9876, -84.1924, 0.832725
2, 55, 200, 1, 175.536, -90.5518, 0.40787
2, 56, 200, 1, 197.761, -101.658, 0.711638
2, 57, 200, 1, 177.538, -116.698, 0.801101
2, 58, 200, 1, 179.703, -98.5301, 0.451693
2, 59, 200, 2.74378, 143.566, -107.064, 0.112581
2, 60, 200, 1, 150.172, -116.963, 0.733416
2, 61, 200, 1, 213.533, -94.5949, 0.342156
2, 62, 200, 1, 276.088, -95.0149, 0.524022
2, 63, 200, 1, 302.025, -97.844, 0.750307
2, 64, 200, 1, 308.647, -95.7044, 0.913624
2, 65, 200, 1, 240.06, -114.337, 0.900246
2, 66, 200, 4.64219, 230.611, -104.146, 0.839176
2, 67, 200, 1, 252.767, -104.847, 0.921444
2, 68, 200, 12.0442, 275.267, -85.8915, 0.13893
2, 69, 200, 1, 377.707, -69.7189, 0.46375
2, 70, 200, 1, 343.666, -91.2932, 0.167135
2, 71, 200, 9.12509, 321.293, -89.1399, 0.488279
2, 72, 200, 1, 289.929, -93.5889, 0.505032
2, 73, 200, 1, 327.572, -91.9702, 0.395353
2, 74, 200, 1, 283.545, -67.353, 0.873265
2, 75, 200, 3.95449, 303.544, -81.9592, 0.394251
2, 76, 200, 1, 344.155, -78.1109, 0.176358
2, 77, 200, 2.59659, 273.845, -100.94, 0.600045
2, 78, 200, 1.56842, 271.447, -93.696, 0.368717
2, 79, 200, 1, 324.239, -78.707, 0.778582
3, 80, 200, 1.65863, 402.531, -61.149, 0.586473
3, 81, 200, 3.42433, 369.173, -60.4523, 0.311286
3, 82, 200, 1, 378.129, -69.0934, 0.797834
3, 83, 200, 1, 354.632, -50.4052, 0.459364
3, 84, 200, 2.79728, 296.314, -86.1545, 0.260112
3, 85, 200, 4.88149, 387.88, -71.1681, 0.649363
3, 86, 200, 3.59927, 382.395, -74.6096, 0.416582
3, 87, 200, 2.63008, 374.331, -58.2868, 0.524837
3, 88, 200, 3.36534, 398.109, -23.9976, 0.743449
3, 89, 200, 5.14085, 426.759, -47.6313, 0.353663
3, 90, 200, 1, 392.959, -35.0551, 0.86019
3, 91, 200, 3.80377, 531.35, -21.2775, 0.208818
3, 92, 200, 10.6074, 509.899, -41.7913, 0.504081
3, 93, 200, 1, 419.354, -40.5078, 0.875941
3, 94, 200, 1, 522.185, -30.6998, 0.906378
3, 95, 200, 4.17762, 431.4, -58.4668, 0.657001
3, 96, 200, 7.58964, 427.293, -16.0974, -0.521605
3, 97, 200, 1, 439.942, -19.8683, 0.862717
