1, 0, 200, 1071.55, 962.647, 99.6548, 459.181, 474.592, 28.2241
1, 1, 200, 324.692, 292.442, 26.7294, 133.029, 134.085, 27.9158
1, 2, 200, 262.853, 241.966, 19.0387, 108.326, 97.2577, 36.3319
1, 3, 200, 241.184, 276.182, 16.4775, 91.1665, 82.3045, 54.4173
1, 4, 200, 336.124, 356.57, 20.5072, 115.922, 104.259, 97.295
1, 5, 200, 266.277, 279.859, 12.7502, 85.3203, 79.0193, 90.4218
1, 6, 200, 290.477, 334.424, 12.3965, 89.3701, 81.0411, 111.665
1, 7, 200, 312.579, 356.835, 13.4004, 96.1277, 87.3688, 119.705
1, 8, 200, 275.449, 318.84, 11.3413, 83.1014, 68.031, 116.92
1, 9, 200, 278.7, 386.319, 10.3962, 78.9609, 68.7954, 130.331
1, 10, 200, 232.42, 342.107, 7.50787, 59.5155, 52.368, 123
1, 11, 200, 204.687, 300.034, 6.13161, 51.3556, 49.6773, 106.191
1, 12, 200, 158.652, 245.331, 4.46436, 39.483, 36.1735, 86.4109
1, 13, 200, 151.077, 276.969, 4.00893, 37.1529, 31.1644, 90.1956
1, 14, 200, 143.542, 317.004, 2.9376, 32.7129, 26.7564, 96.9046
1, 15, 200, 130.764, 304.811, 3.38618, 30.9568, 24.6231, 87.6206
1, 16, 200, 161.347, 344.129, 3.31614, 34.1125, 26.4253, 114.11
1, 17, 200, 100.279, 291.623, 2.04336, 23.781, 18.9534, 72.8961
1, 18, 200, 100.942, 277.27, 2.10062, 23.4432, 17.2185, 74.2094
1, 19, 200, 146.037, 375.737, 3.94609, 34.8239, 28.1697, 99.9792
1, 20, 200, 133.231, 381.896, 2.49562, 27.9027, 20.6459, 104.793
1, 21, 200, 169.087, 429.925, 2.83078, 33.5637, 23.4551, 132.95
1, 22, 200, 170.799, 426.88, 3.25228, 33.8053, 25.9925, 131.03
1, 23, 200, 159.861, 450.604, 2.67344, 31.3608, 25.2215, 127.036
1, 24, 200, 192.168, 496.333, 3.45883, 35.3103, 28.2814, 152.769
1, 25, 200, 146.652, 495.593, 2.17714, 26.6905, 19.9598, 129.546
1, 26, 200, 127.177, 430.621, 1.6633, 22.9736, 16.2795, 113.846
1, 27, 200, 126.799, 463.959, 1.87921, 25.305, 16.5863, 113.68
1, 28, 200, 83.2357, 389.163, 0.840985, 13.6853, 9.09128, 87.4297
1, 29, 200, 93.1123, 509.962, 1.44669, 16.2727, 12.153, 101.135
1, 30, 200, 118.007, 473.487, 1.58679, 18.7756, 15.8021, 114.159
1, 31, 200, 84.4297, 435.877, 0.780428, 13.7122, 9.30197, 92.585
1, 32, 200, 84.6473, 490.338, 0.891826, 14.2466, 9.6746, 96.7152
1, 33, 200, 118.069, 550.949, 1.26085, 19.1969, 12.9269, 124.037
1, 34, 200, 108.126, 534.213, 1.02072, 16.9512, 12.8285, 116.061
1, 35, 200, 142.623, 501.971, 1.76175, 24.0901, 18.7777, 130.661
1, 36, 200, 129.2, 519.171, 1.46286, 21.3811, 17.2923, 124.516
1, 37, 200, 150.256, 564.647, 1.83392, 23.2802, 17.6535, 145.16
1, 38, 200, 185.676, 721.069, 2.20966, 27.7834, 20.5038, 183.851
1, 39, 200, 126.78, 690.376, 0.96541, 16.6903, 11.0198, 149.341
2, 40, 200, 129.447, 793.37, 0.768011, 17.4991, 11.5213, 160.015
2, 41, 200, 122.246, 674.222, 1.09328, 17.1034, 10.9018, 143.328
2, 42, 200, 108.745, 650.24, 0.564225, 12.7195, 7.50429, 137.184
2, 43, 200, 126.087, 805.8, 0.765946, 13.7397, 7.76024, 165.613
2, 44, 200, 72.7701, 606.939, 0.417936, 8.35976, 5.0308, 107.522
2, 45, 200, 87.4006, 846.605, 0.553553, 10.1063, 5.98315, 139.776
2, 46, 200, 78.9593, 744.941, 0.426214, 9.12435, 4.46066, 125.492
2, 47, 200, 97.4197, 845.631, 0.795658, 11.0236, 6.77002, 146.85
2, 48, 200, 92.789, 820.092, 0.666899, 10.6132, 6.28105, 141.346
2, 49, 200, 104.835, 851.467, 0.381724, 11.03, 5.8547, 155.445
2, 50, 200, 75.9823, 847.491, 0.365133, 8.17542, 4.23748, 133.341
2, 51, 200, 84.136, 826.547, 0.485763, 9.01961, 4.80193, 137.321
2, 52, 200, 96.9908, 806.304, 0.542736, 10.171, 5.486, 145.274
2, 53, 200, 78.989, 831.807, 0.432144, 8.47983, 4.18721, 134.328
2, 54, 200, 88.5122, 909.501, 0.376178, 7.60598, 4.70779, 150.458
2, 55, 200, 89.4686, 857.578, 0.492758, 9.21517, 4.7247, 144.864
2, 56, 200, 74.4675, 801.399, 0.231307, 7.34837, 3.48209, 129.49
2, 57, 200, 84.4168, 835.828, 0.51534, 8.13005, 6.49313, 137.588
2, 58, 200, 128.719, 1007.17, 0.774128, 14.119, 9.06992, 184.615
2, 59, 200, 115.011, 945.47, 0.757367, 12.6465, 8.10227, 169.002
2, 60, 200, 150.943, 997.31, 1.02166, 15.4418, 10.084, 201.338
2, 61, 200, 145.843, 975.438, 0.678459, 15.3584, 7.89975, 197.324
2, 62, 200, 129.028, 1130.13, 0.556566, 12.1607, 7.89875, 199.421
2, 63, 200, 119.055, 1162.22, 0.43645, 8.55167, 4.33415, 200.566
2, 64, 200, 126.856, 1075.62, 0.51523, 9.87999, 5.95434, 196.758
2, 65, 200, 102.898, 1031.61, 0.396422, 6.73282, 3.77559, 176.422
2, 66, 200, 112.258, 1212.81, 0.468069, 9.44097, 4.15448, 198.245
2, 67, 200, 115.093, 1117.26, 0.533767, 8.97535, 4.81927, 191.87
2, 68, 200, 128.644, 1148.73, 0.501183, 9.20924, 5.73914, 205.93
2, 69, 200, 106.894, 1186.88, 0.267437, 8.04522, 3.35366, 193.408
2, 70, 200, 103.758, 1147.29, 0.274882, 7.27702, 4.53646, 186.536
2, 71, 200, 100.648, 1228.4, 0.328027, 7.49681, 3.99418, 191.352
2, 72, 200, 89.6134, 1349.46, 0.451799, 7.05195, 4.24315, 192.398
2, 73, 200, 104.758, 1421.92, 0.447447, 7.32459, 4.18044, 212.548
2, 74, 200, 109.243, 1337.57, 0.301979, 7.83654, 3.50558, 209.265
2, 75, 200, 101.47, 1389.92, 0.504918, 7.25807, 3.90537, 206.933
2, 76, 200, 89.9447, 1424.42, 0.250284, 6.26871, 3.21601, 201.526
2, 77, 200, 93.9265, 1354.23, 0.254014, 6.34859, 3.20519, 198.692
2, 78, 200, 96.9844, 1507.76, 0.260532, 6.51846, 3.5481, 214.91
2, 79, 200, 100.353, 1389.07, 0.276127, 5.79547, 4.21993, 207.218
3, 80, 200, 99.3045, 1428.88, 0.158796, 5.76278, 3.29367, 210.96
3, 81, 200, 104.315, 1349.74, 0.342815, 6.07895, 4.11254, 207
3, 82, 200, 107.687, 1637.36, 0.269287, 6.70809, 4.09668, 235.674
3, 83, 200, 118.344, 1526.09, 0.329173, 7.02386, 4.19875, 234.769
3, 84, 200, 105.753, 1475.88, 0.352129, 6.32739, 4.00774, 219.623
3, 85, 200, 117.485, 1685.67, 0.319862, 6.94754, 4.10673, 248.674
3, 86, 200, 112.329, 1446.22, 0.261742, 5.67451, 3.90479, 223.751
3, 87, 200, 129.768, 1601.46, 0.294553, 7.13865, 4.68506, 251.44
3, 88, 200, 130.358, 1706.22, 0.363308, 7.76183, 4.12547, 261.368
3, 89, 200, 111.747, 1667.19, 0.325527, 5.89591, 3.87948, 243.05
3, 90, 200, 102.653, 1803.89, 0.199563, 6.30998, 2.79974, 248.002
3, 91, 200, 116.186, 1789.49, 0.293752, 6.90493, 3.8679, 257.238
3, 92, 200, 132.544, 1770.2, 0.342503, 7.48357, 4.03189, 269.564
3, 93, 200, 120.068, 1723.18, 0.336231, 7.38524, 4.00251, 254.081
3, 94, 200, 130.279, 1783.17, 0.427354, 6.54962, 3.36541, 270.199
3, 95, 200, 148.719, 1640.6, 0.445885, 7.32149, 4.36092, 272.216
3, 96, 200, 120.217, 1691.48, 0.322885, 5.94729, 3.6377, 253.152
3, 97, 200, 115.267, 1703.31, 0.141102, 4.46639, 3.17028, 251.857
3, 98, 200, 97.7074, 1848.36, 0.137284, 4.54607, 2.23256, 249.942
3, 99, 200, 130.171, 2025.36, 0.241781, 5.41788, 3.41888, 293.382
3, 100, 200, 142.001, 2202.37, 0.2662, 6.52465, 3.82346, 318.693
3, 101, 200, 142.498, 2434.48, 0.271798, 5.45193, 3.84788, 341.288
3, 102, 200, 131.782, 2272.32, 0.229709, 5.38759, 4.11461, 316.644
3, 103, 200, 146.281, 2697.37, 0.227893, 6.79779, 5.49293, 365.679
3, 104, 200, 136.699, 2188.01, 0.252467, 5.97236, 4.73029, 312.227
3, 105, 200, 139.385, 2168.24, 0.21894, 4.69373, 4.31451, 314.6
3, 106, 200, 144.243, 2649.9, 0.153018, 7.02955, 3.78057, 361.067
3, 107, 200, 152.146, 2362.5, 0.190805, 4.37725, 2.79185, 345.727
3, 108, 200, 159.337, 2761.55, 0.138885, 5.07392, 3.03868, 387.65
3, 109, 200, 153.255, 3032.2, 0.134145, 6.36516, 2.95152, 405.527
3, 110, 200, 117.808, 2964.47, 0.151253, 5.94209, 2.42343, 368.079
3, 111, 200, 107.982, 3068.07, 0.209867, 5.61588, 3.15863, 368.097
3, 112, 200, 124.547, 3482.44, 0.261567, 5.74398, 3.08759, 420.717
3, 113, 200, 144.167, 4047.62, 0.218997, 6.83085, 3.6919, 488.285
3, 114, 200, 128.433, 4147.16, 0.201704, 6.62367, 3.38258, 483.563
3, 115, 200, 113.54, 3540.86, 0.132126, 5.22552, 2.76578, 416.991
3, 116, 200, 127.282, 3254.42, 0.206838, 5.06632, 3.00053, 403.293
3, 117, 200, 115.877, 3310.87, 0.0920988, 5.39781, 1.63892, 399.202
3, 118, 200, 123.955, 3423.49, 0.141197, 5.58892, 2.05932, 416.123
3, 119, 200, 131.817, 2894.74, 0.140864, 5.11546, 2.06215, 375.674
4, 120, 200, 134.837, 3295.15, 0.251482, 6.32943, 3.04285, 412.515
4, 121, 200, 100.116, 3431.2, 0.0944051, 4.49853, 1.51873, 396.83
4, 122, 200, 114.726, 4051.48, 0.119645, 4.27253, 1.69095, 466.53
4, 123, 200, 125.09, 5350.95, 0.0917087, 5.63795, 1.92196, 592.517
4, 124, 200, 119.147, 5184.03, 0.120953, 5.47608, 1.6296, 572.365
4, 125, 200, 135.752, 5467.06, 0.0834673, 5.84852, 1.70888, 612.775
4, 126, 200, 115.937, 5892.27, 0.204025, 5.51876, 1.82743, 633.508
4, 127, 200, 140.524, 6022.11, 0.181649, 5.97955, 2.40062, 666.652
4, 128, 200, 124.558, 6207.27, 0.218851, 5.07155, 1.8149, 670.426
4, 129, 200, 150.311, 6505.58, 0.167955, 7.33078, 2.21291, 718.352
4, 130, 200, 139.398, 5972.54, 0.109284, 5.76904, 2.74839, 661.057
4, 131, 200, 99.6408, 5578.43, 0.0251684, 4.62676, 2.13874, 590.922
4, 132, 200, 90.9861, 6315.68, 0.0509657, 4.86789, 1.82669, 650.122
4, 133, 200, 111.401, 7942.07, 0.243859, 7.24006, 2.51907, 813.277
4, 134, 200, 129.343, 7436.07, 0.153671, 6.32882, 2.66235, 784.446
4, 135, 200, 100.42, 8293.96, 0.108707, 5.02322, 1.69991, 838.455
4, 136, 200, 104.87, 8265.27, 0.1378, 7.18363, 1.9296, 837.474
4, 137, 200, 175.145, 8160.92, 0.289755, 9.80316, 3.49489, 887.537
4, 138, 200, 143.32, 7246.25, 0.321519, 7.07528, 4.05332, 777.591
4, 139, 200, 100.74, 8473.57, 0.10214, 7.1018, 1.67365, 853.029
4, 140, 200, 118.94, 8718.57, 0.080851, 9.20308, 2.92932, 888.511
4, 141, 200, 116.766, 8615.66, 0.328523, 9.81918, 2.6139, 876.631
4, 142, 200, 62.1561, 7860.93, 0.177098, 6.98984, 1.27091, 762.698
4, 143, 200, 86.7808, 8651.63, 0.239431, 10.2044, 2.24377, 852.716
4, 144, 200, 81.0746, 8920.89, 0.313962, 9.45138, 2.51846, 872.41
4, 145, 200, 103.746, 8640.11, 0.243634, 9.92386, 2.95396, 866.657
4, 146, 200, 95.3249, 8707.66, 0.160286, 8.08331, 2.46916, 867.551
4, 147, 200, 51.4657, 9722.89, 0.0724201, 6.68819, 1.31574, 922.61
4, 148, 200, 86.663, 10664.4, 0.097396, 7.31056, 1.70628, 1039.16
4, 149, 200, 95.8202, 10800, 0.140592, 9.85297, 1.51561, 1057.42
4, 150, 200, 85.7319, 10923.4, 0.178781, 7.9795, 1.59653, 1061.22
4, 151, 200, 75.4671, 10843.7, 0.199411, 8.95705, 1.3355, 1043.91
4, 152, 200, 112.565, 10476.9, 0.171631, 8.84939, 2.24342, 1043.51
4, 153, 200, 86.0648, 10768.1, 0.110926, 7.41591, 2.09991, 1047.53
4, 154, 200, 76.9797, 10858.8, 0.186272, 7.72218, 2.64582, 1046.59
4, 155, 200, 109.437, 9063.53, 0.181537, 8.54143, 6.75803, 907.965
4, 156, 200, 32.5357, 8721.29, 0.0723836, 6.48299, 1.24167, 814.625
4, 157, 200, 25.802, 9462.51, 0.0860363, 6.05793, 0.608931, 876.932
4, 158, 200, 25.2767, 9763.58, 0.047221, 6.81393, 0.500362, 903.215
4, 159, 200, 53.7577, 10502.1, 0.138018, 9.90553, 2.40753, 991.153
5, 160, 200, 42.743, 9715.82, 0.110559, 5.89631, 2.28055, 913.826
5, 161, 200, 19.4358, 11049.4, 0.0419049, 5.67005, 0.552122, 1015.9
5, 162, 200, 26.0245, 11648.9, 0.0355184, 7.80558, 0.777643, 1074.03
5, 163, 200, 65.4013, 11012.4, 0.124298, 7.32009, 2.75166, 1050.39
5, 164, 200, 24.5203, 12187.8, 0.00978538, 5.81346, 0.32219, 1124.13
5, 165, 200, 17.2872, 12291, 0.0739163, 6.08927, 0.284928, 1126.63
5, 166, 200, 14.7585, 12567.7, 0.0594794, 5.92269, 0.0791469, 1149.88
5, 167, 200, 13.3451, 13509.5, 0.0364053, 5.38186, 0.103504, 1234.75
5, 168, 200, 18.8816, 13622.7, 0.0658694, 5.02296, 0.16078, 1250.34
5, 169, 200, 16.8829, 13427.8, 0.0379029, 5.8058, 0.0767995, 1230.14
5, 170, 200, 15.8768, 13535, 0.0564434, 4.65415, 0.0863418, 1240.09
5, 171, 200, 14.2712, 13621.1, 0.0230763, 4.80099, 0.155604, 1246.28
5, 172, 200, 21.1458, 13490.3, 0.0518943, 4.93058, 0.0527441, 1240.58
5, 173, 200, 18.6226, 13436.6, 0.0201889, 5.37636, 0.0338427, 1233
5, 174, 200, 13.1109, 13344.7, 0.0787379, 5.34668, 0.0366954, 1219.61
5, 175, 200, 18.7361, 13523.1, 0.01682, 5.10368, 0.0867079, 1241.19
5, 176, 200, 16.4819, 13619.1, 0.0181818, 4.60789, 0.0748634, 1248.39
5, 177, 200, 15.3994, 13516.5, 0.0370108, 5.39027, 0.0438182, 1237.3
