1, 0, 200, 878, 98
1, 1, 200, 466, 23
1, 2, 200, 507, 24
1, 3, 200, 894, 32
1, 4, 200, 496, 12
1, 5, 200, 882, 20
1, 6, 200, 611, 10
1, 7, 200, 902, 10
1, 8, 200, 743, 14
1, 9, 200, 467, 3
1, 10, 200, 484, 13
1, 11, 200, 328, 17
1, 12, 200, 291, 8
1, 13, 200, 632, 16
1, 14, 200, 284, 15
1, 15, 200, 414, 7
1, 16, 200, 348, 4
1, 17, 200, 247, 6
1, 18, 200, 272, 5
1, 19, 200, 329, 6
1, 20, 200, 276, 6
1, 21, 200, 312, 7
1, 22, 200, 467, 12
1, 23, 200, 332, 10
1, 24, 200, 249, 3
1, 25, 200, 248, 5
1, 26, 200, 232, 4
1, 27, 200, 262, 4
1, 28, 200, 249, 6
1, 29, 200, 278, 4
1, 30, 200, 180, 2
1, 31, 200, 183, 4
1, 32, 200, 194, 3
1, 33, 200, 186, 1
1, 34, 200, 198, 5
1, 35, 200, 134, 1
1, 36, 200, 205, 3
1, 37, 200, 143, 3
1, 38, 200, 165, 8
1, 39, 200, 134, 2
2, 40, 200, 122, 5
2, 41, 200, 91, 1
2, 42, 200, 167, 8
2, 43, 200, 91, 0
2, 44, 200, 125, 6
2, 45, 200, 148, 14
2, 46, 200, 120, 12
2, 47, 200, 174, 4
2, 48, 200, 177, 2
2, 49, 200, 169, 4
2, 50, 200, 223, 8
2, 51, 200, 137, 2
2, 52, 200, 168, 1
2, 53, 200, 180, 1
2, 54, 200, 124, 3
2, 55, 200, 201, 5
2, 56, 200, 148, 3
2, 57, 200, 163, 4
2, 58, 200, 169, 2
2, 59, 200, 95, 6
2, 60, 200, 134, 3
2, 61, 200, 121, 3
2, 62, 200, 108, 3
2, 63, 200, 150, 4
2, 64, 200, 128, 1
2, 65, 200, 110, 1
2, 66, 200, 143, 2
2, 67, 200, 144, 6
2, 68, 200, 106, 2
2, 69, 200, 153, 3
2, 70, 200, 91, 5
2, 71, 200, 102, 1
2, 72, 200, 80, 5
2, 73, 200, 94, 1
2, 74, 200, 56, 0
2, 75, 200, 78, 6
2, 76, 200, 72, 0
2, 77, 200, 83, 1
2, 78, 200, 83, 2
2, 79, 200, 94, 3
3, 80, 200, 60, 2
3, 81, 200, 82, 3
3, 82, 200, 66, 6
3, 83, 200, 82, 2
3, 84, 200, 63, 5
3, 85, 200, 65, 1
3, 86, 200, 114, 4
3, 87, 200, 93, 2
3, 88, 200, 70, 1
3, 89, 200, 58, 1
3, 90, 200, 68, 0
3, 91, 200, 82, 2
3, 92, 200, 56, 0
3, 93, 200, 72, 3
3, 94, 200, 85, 1
3, 95, 200, 63, 2
3, 96, 200, 83, 3
3, 97, 200, 61, 2
3, 98, 200, 74, 4
3, 99, 200, 68, 0
3, 100, 200, 70, 0
3, 101, 200, 84, 0
3, 102, 200, 47, 0
3, 103, 200, 68, 0
3, 104, 200, 87, 5
3, 105, 200, 70, 1
3, 106, 200, 146, 4
3, 107, 200, 77, 5
3, 108, 200, 61, 0
3, 109, 200, 58, 0
3, 110, 200, 77, 8
3, 111, 200, 51, 2
3, 112, 200, 47, 3
3, 113, 200, 55, 0
3, 114, 200, 60, 1
3, 115, 200, 54, 1
3, 116, 200, 36, 0
3, 117, 200, 55, 1
3, 118, 200, 70, 4
3, 119, 200, 68, 0
4, 120, 200, 84, 4
4, 121, 200, 56, 4
4, 122, 200, 57, 0
4, 123, 200, 55, 0
4, 124, 200, 64, 10
4, 125, 200, 100, 1
4, 126, 200, 63, 3
4, 127, 200, 55, 0
4, 128, 200, 36, 1
4, 129, 200, 40, 1
4, 130, 200, 54, 2
4, 131, 200, 55, 2
4, 132, 200, 61, 2
4, 133, 200, 57, 4
4, 134, 200, 70, 6
4, 135, 200, 53, 3
4, 136, 200, 61, 2
4, 137, 200, 54, 0
4, 138, 200, 79, 3
4, 139, 200, 75, 5
4, 140, 200, 46, 1
4, 141, 200, 49, 0
4, 142, 200, 25, 3
4, 143, 200, 42, 1
4, 144, 200, 29, 0
4, 145, 200, 29, 1
4, 146, 200, 24, 1
4, 147, 200, 44, 3
4, 148, 200, 59, 2
4, 149, 200, 71, 0
4, 150, 200, 61, 5
4, 151, 200, 48, 5
4, 152, 200, 54, 3
4, 153, 200, 51, 1
4, 154, 200, 38, 2
4, 155, 200, 40, 1
4, 156, 200, 41, 2
4, 157, 200, 37, 2
4, 158, 200, 42, 1
4, 159, 200, 41, 1
5, 160, 200, 31, 2
5, 161, 200, 19, 1
5, 162, 200, 31, 1
5, 163, 200, 22, 0
5, 164, 200, 30, 1
5, 165, 200, 34, 0
5, 166, 200, 43, 0
5, 167, 200, 36, 0
5, 168, 200, 35, 0
5, 169, 200, 41, 0
5, 170, 200, 25, 0
5, 171, 200, 48, 2
5, 172, 200, 44, 2
5, 173, 200, 54, 3
5, 174, 200, 35, 0
5, 175, 200, 37, 2
5, 176, 200, 48, 2
5, 177, 200, 40, 1
5, 178, 200, 48, 0
5, 179, 200, 48, 3
5, 180, 200, 46, 0
5, 181, 200, 38, 1
5, 182, 200, 25, 1
5, 183, 200, 38, 0
5, 184, 200, 32, 1
5, 185, 200, 40, 2
5, 186, 200, 38, 0
5, 187, 200, 28, 1
5, 188, 200, 26, 1
5, 189, 200, 29, 0
5, 190, 200, 30, 1
5, 191, 200, 31, 1
5, 192, 200, 24, 1
5, 193, 200, 20, 1
5, 194, 200, 27, 0
5, 195, 200, 39, 0
5, 196, 200, 58, 0
5, 197, 200, 38, 1
5, 198, 200, 73, 1
5, 199, 200, 34, 1
6, 200, 200, 49, 0
6, 201, 200, 50, 1
6, 202, 200, 45, 1
6, 203, 200, 29, 1
6, 204, 200, 30, 0
6, 205, 200, 38, 0
6, 206, 200, 22, 0
6, 207, 200, 38, 0
6, 208, 200, 17, 1
6, 209, 200, 30, 0
6, 210, 200, 37, 1
6, 211, 200, 21, 0
6, 212, 200, 18, 0
6, 213, 200, 34, 2
6, 214, 200, 31, 2
6, 215, 200, 24, 0
6, 216, 200, 37, 0
6, 217, 200, 38, 0
6, 218, 200, 23, 2
6, 219, 200, 17, 0
6, 220, 200, 21, 2
6, 221, 200, 37, 1
6, 222, 200, 36, 1
6, 223, 200, 20, 2
6, 224, 200, 31, 0
6, 225, 200, 31, 1
6, 226, 200, 37, 1
6, 227, 200, 20, 4
6, 228, 200, 45, 0
6, 229, 200, 42, 0
6, 230, 200, 20, 0
6, 231, 200, 24, 0
6, 232, 200, 33, 0
6, 233, 200, 34, 0
6, 234, 200, 25, 1
6, 235, 200, 46, 0
6, 236, 200, 28, 4
6, 237, 200, 42, 0
6, 238, 200, 19, 1
6, 239, 200, 44, 0
7, 240, 200, 37, 1
7, 241, 200, 48, 1
7, 242, 200, 65, 0
7, 243, 200, 31, 1
7, 244, 200, 54, 1
7, 245, 200, 44, 0
7, 246, 200, 58, 1
7, 247, 200, 51, 5
7, 248, 200, 30, 0
7, 249, 200, 38, 1
7, 250, 200, 48, 1
7, 251, 200, 37, 3
7, 252, 200, 59, 2
7, 253, 200, 24, 1
7, 254, 200, 26, 1
7, 255, 200, 21, 0
7, 256, 200, 22, 0
7, 257, 200, 25, 0
7, 258, 200, 24, 1
7, 259, 200, 31, 1
7, 260, 200, 19, 0
7, 261, 200, 24, 0
7, 262, 200, 32, 0
7, 263, 200, 20, 2
7, 264, 200, 13, 2
7, 265, 200, 10, 0
7, 266, 200, 15, 1
7, 267, 200, 28, 1
7, 268, 200, 18, 0
7, 269, 200, 19, 0
7, 270, 200, 22, 1
7, 271, 200, 20, 2
7, 272, 200, 32, 0
7, 273, 200, 24, 0
7, 274, 200, 36, 0
7, 275, 200, 17, 0
7, 276, 200, 22, 2
7, 277, 200, 15, 0
7, 278, 200, 21, 2
7, 279, 200, 21, 0
8, 280, 200, 25, 0
8, 281, 200, 38, 1
8, 282, 200, 45, 1
8, 283, 200, 42, 0
8, 284, 200, 28, 2
8, 285, 200, 24, 2
8, 286, 200, 23, 0
8, 287, 200, 21, 2
8, 288, 200, 29, 0
8, 289, 200, 41, 1
8, 290, 200, 25, 0
8, 291, 200, 35, 2
8, 292, 200, 32, 2
8, 293, 200, 45, 6
8, 294, 200, 52, 4
8, 295, 200, 48, 2
8, 296, 200, 44, 1
8, 297, 200, 104, 1
8, 298, 200, 39, 4
8, 299, 200, 35, 7
8, 300, 200, 44, 3
8, 301, 200, 31, 4
8, 302, 200, 24, 12
8, 303, 200, 62, 4
8, 304, 200, 52, 3
8, 305, 200, 40, 0
8, 306, 200, 39, 5
8, 307, 200, 35, 2
8, 308, 200, 36, 0
8, 309, 200, 38, 0
8, 310, 200, 69, 0
8, 311, 200, 44, 1
8, 312, 200, 46, 0
8, 313, 200, 44, 1
8, 314, 200, 34, 3
8, 315, 200, 43, 0
8, 316, 200, 38, 2
8, 317, 200, 32, 0
8, 318, 200, 38, 3
8, 319, 200, 31, 2
9, 320, 200, 44, 2
9, 321, 200, 33, 3
9, 322, 200, 45, 4
9, 323, 200, 25, 0
9, 324, 200, 60, 0
9, 325, 200, 42, 0
9, 326, 200, 42, 1
9, 327, 200, 47, 1
9, 328, 200, 24, 1
9, 329, 200, 34, 0
9, 330, 200, 29, 0
9, 331, 200, 48, 1
9, 332, 200, 62, 2
9, 333, 200, 28, 1
9, 334, 200, 41, 2
9, 335, 200, 39, 2
9, 336, 200, 30, 2
9, 337, 200, 39, 1
9, 338, 200, 36, 3
9, 339, 200, 26, 1
9, 340, 200, 22, 1
9, 341, 200, 31, 1
9, 342, 200, 38, 0
9, 343, 200, 42, 0
9, 344, 200, 41, 0
9, 345, 200, 25, 0
9, 346, 200, 46, 2
9, 347, 200, 38, 2
9, 348, 200, 42, 2
9, 349, 200, 36, 0
9, 350, 200, 34, 0
9, 351, 200, 43, 0
9, 352, 200, 32, 3
9, 353, 200, 38, 2
9, 354, 200, 37, 2
9, 355, 200, 53, 7
9, 356, 200, 28, 0
9, 357, 200, 41, 1
9, 358, 200, 48, 0
9, 359, 200, 37, 8
10, 360, 200, 44, 0
10, 361, 200, 35, 1
10, 362, 200, 39, 0
10, 363, 200, 34, 1
10, 364, 200, 47, 5
10, 365, 200, 37, 5
10, 366, 200, 33, 6
10, 367, 200, 25, 2
10, 368, 200, 38, 0
10, 369, 200, 36, 2
10, 370, 200, 37, 0
10, 371, 200, 27, 4
10, 372, 200, 17, 3
10, 373, 200, 24, 1
10, 374, 200, 34, 5
10, 375, 200, 26, 13
10, 376, 200, 29, 1
10, 377, 200, 31, 5
10, 378, 200, 26, 0
10, 379, 200, 34, 1
10, 380, 200, 19, 2
10, 381, 200, 43, 1
10, 382, 200, 25, 4
10, 383, 200, 36, 0
10, 384, 200, 33, 0
10, 385, 200, 25, 0
10, 386, 200, 18, 0
10, 387, 200, 40, 1
10, 388, 200, 25, 2
10, 389, 200, 25, 2
10, 390, 200, 22, 1
10, 391, 200, 42, 1
10, 392, 200, 38, 2
10, 393, 200, 28, 0
10, 394, 200, 23, 2
10, 395, 200, 34, 1
10, 396, 200, 28, 1
10, 397, 200, 34, 1
10, 398, 200, 37, 1
10, 399, 200, 32, 1
11, 400, 200, 35, 0
11, 401, 200, 48, 0
11, 402, 200, 19, 2
11, 403, 200, 22, 3
11, 404, 200, 26, 1
11, 405, 200, 30, 2
11, 406, 200, 37, 5
11, 407, 200, 32, 4
11, 408, 200, 15, 2
11, 409, 200, 23, 0
11, 410, 200, 14, 0
11, 411, 200, 18, 2
11, 412, 200, 26, 5
11, 413, 200, 19, 2
11, 414, 200, 15, 1
11, 415, 200, 29, 2
11, 416, 200, 25, 2
11, 417, 200, 29, 1
11, 418, 200, 18, 2
11, 419, 200, 30, 2
11, 420, 200, 14, 1
11, 421, 200, 19, 1
11, 422, 200, 16, 8
11, 423, 200, 23, 2
11, 424, 200, 21, 1
11, 425, 200, 13, 1
11, 426, 200, 15, 3
11, 427, 200, 25, 0
11, 428, 200, 33, 3
11, 429, 200, 30, 0
11, 430, 200, 20, 1
11, 431, 200, 31, 0
11, 432, 200, 20, 4
11, 433, 200, 23, 0
11, 434, 200, 24, 2
11, 435, 200, 31, 2
11, 436, 200, 33, 0
11, 437, 200, 32, 2
11, 438, 200, 46, 1
11, 439, 200, 63, 0
12, 440, 200, 33, 0
12, 441, 200, 48, 0
12, 442, 200, 37, 0
12, 443, 200, 52, 0
12, 444, 200, 53, 1
12, 445, 200, 38, 0
12, 446, 200, 46, 0
12, 447, 200, 45, 0
12, 448, 200, 36, 2
12, 449, 200, 41, 1
12, 450, 200, 32, 0
12, 451, 200, 39, 2
12, 452, 200, 27, 1
12, 453, 200, 26, 0
12, 454, 200, 31, 0
12, 455, 200, 44, 3
12, 456, 200, 35, 0
12, 457, 200, 28, 0
12, 458, 200, 23, 0
12, 459, 200, 21, 0
12, 460, 200, 30, 0
12, 461, 200, 31, 0
12, 462, 200, 29, 0
12, 463, 200, 29, 7
12, 464, 200, 23, 1
12, 465, 200, 29, 2
12, 466, 200, 26, 0
12, 467, 200, 20, 1
12, 468, 200, 32, 1
12, 469, 200, 28, 1
12, 470, 200, 27, 2
12, 471, 200, 25, 1
12, 472, 200, 32, 1
12, 473, 200, 24, 0
12, 474, 200, 23, 1
12, 475, 200, 20, 2
12, 476, 200, 21, 1
12, 477, 200, 30, 3
12, 478, 200, 21, 1
12, 479, 200, 21, 0
13, 480, 200, 22, 1
13, 481, 200, 33, 1
13, 482, 200, 24, 2
13, 483, 200, 32, 0
13, 484, 200, 40, 1
13, 485, 200, 35, 1
13, 486, 200, 52, 2
13, 487, 200, 29, 2
13, 488, 200, 43, 1
13, 489, 200, 47, 0
13, 490, 200, 40, 1
13, 491, 200, 44, 2
13, 492, 200, 34, 2
13, 493, 200, 21, 2
13, 494, 200, 43, 1
13, 495, 200, 20, 0
13, 496, 200, 23, 2
13, 497, 200, 25, 0
13, 498, 200, 31, 1
13, 499, 200, 27, 2
13, 500, 200, 49, 1
13, 501, 200, 24, 0
13, 502, 200, 27, 0
13, 503, 200, 23, 0
13, 504, 200, 15, 0
13, 505, 200, 20, 1
13, 506, 200, 21, 1
13, 507, 200, 14, 0
13, 508, 200, 17, 0
13, 509, 200, 19, 0
13, 510, 200, 24, 3
13, 511, 200, 30, 1
13, 512, 200, 51, 1
13, 513, 200, 37, 3
13, 514, 200, 32, 1
13, 515, 200, 31, 1
13, 516, 200, 23, 2
13, 517, 200, 15, 0
13, 518, 200, 25, 4
13, 519, 200, 17, 1
14, 520, 200, 12, 2
14, 521, 200, 15, 2
14, 522, 200, 14, 1
14, 523, 200, 22, 0
14, 524, 200, 20, 0
14, 525, 200, 16, 0
14, 526, 200, 17, 2
14, 527, 200, 20, 0
14, 528, 200, 32, 1
14, 529, 200, 19, 0
14, 530, 200, 15, 1
14, 531, 200, 54, 0
14, 532, 200, 40, 0
14, 533, 200, 28, 0
14, 534, 200, 38, 0
14, 535, 200, 34, 0
14, 536, 200, 30, 0
14, 537, 200, 27, 1
14, 538, 200, 25, 0
14, 539, 200, 15, 0
14, 540, 200, 19, 2
14, 541, 200, 29, 0
14, 542, 200, 26, 0
14, 543, 200, 28, 0
14, 544, 200, 25, 0
14, 545, 200, 33, 1
14, 546, 200, 21, 0
14, 547, 200, 21, 0
14, 548, 200, 18, 2
14, 549, 200, 19, 4
14, 550, 200, 17, 1
14, 551, 200, 16, 2
14, 552, 200, 19, 2
14, 553, 200, 26, 3
14, 554, 200, 25, 0
14, 555, 200, 28, 0
14, 556, 200, 31, 0
14, 557, 200, 28, 1
14, 558, 200, 19, 0
14, 559, 200, 31, 1
15, 560, 200, 21, 1
15, 561, 200, 17, 0
15, 562, 200, 26, 1
15, 563, 200, 37, 2
15, 564, 200, 35, 0
15, 565, 200, 29, 0
15, 566, 200, 28, 1
15, 567, 200, 33, 2
15, 568, 200, 21, 1
15, 569, 200, 26, 0
15, 570, 200, 18, 0
15, 571, 200, 19, 0
15, 572, 200, 22, 3
15, 573, 200, 17, 0
15, 574, 200, 21, 0
15, 575, 200, 25, 1
15, 576, 200, 21, 0
15, 577, 200, 26, 1
15, 578, 200, 20, 1
15, 579, 200, 25, 0
15, 580, 200, 30, 0
15, 581, 200, 26, 0
15, 582, 200, 26, 0
15, 583, 200, 23, 0
15, 584, 200, 18, 0
15, 585, 200, 21, 0
15, 586, 200, 20, 0
15, 587, 200, 21, 0
15, 588, 200, 19, 0
15, 589, 200, 28, 0
15, 590, 200, 14, 0
15, 591, 200, 39, 0
15, 592, 200, 31, 0
15, 593, 200, 36, 2
15, 594, 200, 25, 0
15, 595, 200, 19, 0
15, 596, 200, 17, 4
15, 597, 200, 21, 0
15, 598, 200, 23, 3
15, 599, 200, 16, 0
16, 600, 200, 13, 1
16, 601, 200, 35, 0
16, 602, 200, 28, 1
16, 603, 200, 37, 0
16, 604, 200, 41, 0
16, 605, 200, 33, 0
16, 606, 200, 21, 0
16, 607, 200, 19, 2
16, 608, 200, 7, 0
16, 609, 200, 14, 0
16, 610, 200, 18, 0
16, 611, 200, 15, 4
16, 612, 200, 3, 3
16, 613, 200, 22, 1
16, 614, 200, 27, 0
16, 615, 200, 20, 0
16, 616, 200, 23, 1
16, 617, 200, 32, 0
16, 618, 200, 22, 1
16, 619, 200, 17, 1
16, 620, 200, 14, 0
16, 621, 200, 15, 0
16, 622, 200, 11, 1
16, 623, 200, 14, 1
16, 624, 200, 15, 3
16, 625, 200, 19, 2
16, 626, 200, 23, 3
16, 627, 200, 29, 2
16, 628, 200, 35, 4
16, 629, 200, 21, 0
16, 630, 200, 28, 1
16, 631, 200, 28, 0
16, 632, 200, 28, 2
16, 633, 200, 23, 0
16, 634, 200, 30, 0
16, 635, 200, 20, 0
16, 636, 200, 22, 0
16, 637, 200, 26, 0
16, 638, 200, 30, 3
16, 639, 200, 16, 0
17, 640, 200, 41, 0
17, 641, 200, 35, 4
17, 642, 200, 24, 2
17, 643, 200, 29, 1
17, 644, 200, 23, 2
17, 645, 200, 23, 2
17, 646, 200, 15, 3
17, 647, 200, 19, 0
17, 648, 200, 25, 2
17, 649, 200, 17, 0
17, 650, 200, 20, 0
17, 651, 200, 16, 0
17, 652, 200, 17, 0
17, 653, 200, 21, 1
17, 654, 200, 19, 0
17, 655, 200, 15, 0
17, 656, 200, 27, 0
17, 657, 200, 7, 0
17, 658, 200, 9, 0
17, 659, 200, 20, 0
17, 660, 200, 14, 4
17, 661, 200, 25, 2
17, 662, 200, 25, 1
17, 663, 200, 23, 1
17, 664, 200, 16, 0
17, 665, 200, 16, 0
17, 666, 200, 11, 0
17, 667, 200, 12, 0
17, 668, 200, 11, 0
17, 669, 200, 14, 0
17, 670, 200, 14, 0
17, 671, 200, 14, 1
17, 672, 200, 14, 0
17, 673, 200, 16, 1
17, 674, 200, 12, 1
17, 675, 200, 8, 2
17, 676, 200, 11, 1
17, 677, 200, 12, 3
17, 678, 200, 8, 3
17, 679, 200, 11, 0
18, 680, 200, 9, 0
18, 681, 200, 11, 0
18, 682, 200, 7, 0
18, 683, 200, 13, 1
18, 684, 200, 11, 0
18, 685, 200, 10, 1
18, 686, 200, 18, 0
18, 687, 200, 23, 1
18, 688, 200, 15, 0
18, 689, 200, 16, 0
18, 690, 200, 11, 3
18, 691, 200, 11, 0
18, 692, 200, 21, 1
18, 693, 200, 19, 0
18, 694, 200, 14, 1
18, 695, 200, 8, 5
18, 696, 200, 26, 0
18, 697, 200, 16, 2
18, 698, 200, 14, 0
18, 699, 200, 17, 0
18, 700, 200, 13, 0
18, 701, 200, 8, 0
18, 702, 200, 10, 0
18, 703, 200, 10, 1
18, 704, 200, 15, 3
18, 705, 200, 7, 1
18, 706, 200, 13, 3
18, 707, 200, 12, 1
18, 708, 200, 14, 0
18, 709, 200, 11, 1
18, 710, 200, 15, 0
18, 711, 200, 15, 1
18, 712, 200, 12, 5
18, 713, 200, 7, 5
18, 714, 200, 17, 0
18, 715, 200, 13, 1
18, 716, 200, 12, 0
18, 717, 200, 14, 2
18, 718, 200, 16, 3
18, 719, 200, 25, 0
19, 720, 200, 28, 4
19, 721, 200, 21, 1
19, 722, 200, 14, 1
19, 723, 200, 26, 0
19, 724, 200, 12, 0
19, 725, 200, 21, 0
19, 726, 200, 14, 0
19, 727, 200, 15, 1
19, 728, 200, 15, 1
19, 729, 200, 18, 0
19, 730, 200, 15, 0
19, 731, 200, 7, 0
19, 732, 200, 14, 1
19, 733, 200, 15, 0
19, 734, 200, 5, 2
19, 735, 200, 13, 1
19, 736, 200, 5, 1
19, 737, 200, 16, 0
19, 738, 200, 17, 2
19, 739, 200, 8, 0
19, 740, 200, 16, 0
19, 741, 200, 5, 0
19, 742, 200, 11, 0
19, 743, 200, 14, 0
19, 744, 200, 13, 0
19, 745, 200, 14, 0
19, 746, 200, 26, 0
19, 747, 200, 9, 0
19, 748, 200, 20, 1
19, 749, 200, 21, 0
19, 750, 200, 17, 1
19, 751, 200, 20, 0
19, 752, 200, 23, 0
19, 753, 200, 12, 1
19, 754, 200, 20, 0
19, 755, 200, 13, 1
19, 756, 200, 15, 0
19, 757, 200, 25, 1
19, 758, 200, 16, 0
19, 759, 200, 11, 0
20, 760, 200, 17, 1
20, 761, 200, 13, 0
20, 762, 200, 15, 0
20, 763, 200, 10, 0
20, 764, 200, 9, 0
20, 765, 200, 22, 0
20, 766, 200, 8, 0
20, 767, 200, 18, 0
20, 768, 200, 9, 1
20, 769, 200, 14, 0
20, 770, 200, 4, 0
20, 771, 200, 10, 0
20, 772, 200, 19, 0
20, 773, 200, 14, 0
