1, 0, 200, 799, 84
1, 1, 200, 323, 14
1, 2, 200, 287, 23
1, 3, 200, 0, 3
1, 4, 200, 1080, 84
1, 5, 200, 1540, 42
1, 6, 200, 861, 37
1, 7, 200, 1041, 35
1, 8, 200, 1709, 184
1, 9, 200, 1120, 56
1, 10, 200, 1419, 49
1, 11, 200, 1665, 124
1, 12, 200, 949, 65
1, 13, 200, 1365, 91
1, 14, 200, 1137, 46
1, 15, 200, 1499, 69
1, 16, 200, 1351, 52
1, 17, 200, 1094, 71
1, 18, 200, 1458, 237
1, 19, 200, 1546, 94
1, 20, 200, 1488, 70
1, 21, 200, 1314, 48
1, 22, 200, 999, 86
1, 23, 200, 971, 123
1, 24, 200, 1151, 84
1, 25, 200, 975, 83
1, 26, 200, 1253, 42
1, 27, 200, 908, 50
1, 28, 200, 921, 64
1, 29, 200, 1260, 70
1, 30, 200, 1307, 76
1, 31, 200, 935, 45
1, 32, 200, 1089, 77
1, 33, 200, 1023, 74
1, 34, 200, 751, 47
1, 35, 200, 846, 65
1, 36, 200, 837, 25
1, 37, 200, 810, 33
1, 38, 200, 794, 39
1, 39, 200, 719, 26
2, 40, 200, 844, 29
2, 41, 200, 692, 80
2, 42, 200, 882, 59
2, 43, 200, 833, 39
2, 44, 200, 581, 69
2, 45, 200, 853, 94
2, 46, 200, 661, 53
2, 47, 200, 718, 83
2, 48, 200, 529, 80
2, 49, 200, 648, 72
2, 50, 200, 758, 65
2, 51, 200, 665, 45
2, 52, 200, 657, 42
2, 53, 200, 815, 39
2, 54, 200, 717, 54
2, 55, 200, 586, 35
2, 56, 200, 704, 54
2, 57, 200, 752, 69
2, 58, 200, 717, 52
2, 59, 200, 520, 57
2, 60, 200, 567, 36
2, 61, 200, 656, 37
2, 62, 200, 604, 23
2, 63, 200, 496, 56
2, 64, 200, 541, 46
2, 65, 200, 460, 25
2, 66, 200, 576, 62
2, 67, 200, 674, 61
2, 68, 200, 850, 29
2, 69, 200, 769, 12
2, 70, 200, 576, 22
2, 71, 200, 443, 28
2, 72, 200, 523, 39
2, 73, 200, 688, 36
2, 74, 200, 496, 26
2, 75, 200, 609, 37
2, 76, 200, 641, 18
2, 77, 200, 584, 28
2, 78, 200, 791, 67
